[83,84,81,78,68,95,88,98,69,79,63,83,98,83,72,79,95,64,67,68,97,88,97,89,81,67,86,98,79,66,70,94,82,92,72,90,79,60,81,88,72,84,72,70,99],
[76,89,94,72,88,95,69,77,92,91,90,99,77,88,70,75,99,65,97,83,77,79,94,70,60,82,82,76,86,84,75,62,73,62,75,93,97,84,70,89,67,93,80,84,81],
[91,91,72,88,80,87,65,60,81,75,92,64,89,61,90,73,76,93,78,78,60,72,67,84,74,88,92,67,69,68,81,92,60,93,72,72,81,77,72,62,85,97,66,66,98],
[89,72,66,74,90,77,74,94,84,90,61,73,74,68,74,83,89,98,75,75,70,87,96,79,92,90,64,81,89,71,71,78,83,77,92,65,94,66,92,71,88,93,84,63,61],
[90,86,83,88,93,90,98,72,86,77,64,76,74,77,65,77,88,75,92,66,67,97,92,65,89,63,94,82,79,97,76,69,75,91,97,60,81,95,72,99,65,69,67,79,86],
[65,96,75,80,88,81,80,77,65,77,99,69,71,73,88,60,81,98,67,64,95,99,77,83,72,76,80,73,76,91,99,81,79,66,93,99,79,73,76,85,91,67,94,94,81],
[74,87,94,72,86,99,60,86,76,75,98,85,87,63,61,78,62,82,97,61,67,88,80,81,64,65,64,64,91,90,77,66,77,71,70,64,70,62,82,87,69,72,64,88,75],
[65,66,69,79,95,70,86,83,91,99,80,88,63,76,80,94,93,78,63,64,80,67,75,75,89,94,76,61,98,65,68,95,63,78,74,99,88,92,74,79,92,86,60,87,62],
[80,81,95,90,85,92,62,84,99,77,66,93,94,99,83,91,68,70,94,86,76,85,74,68,60,86,60,78,86,88,73,98,61,60,80,78,92,82,63,91,60,69,76,86,68],
[99,77,76,61,71,94,77,97,61,86,89,87,78,99,65,98,72,95,60,73,75,78,65,97,73,89,89,74,65,75,83,97,84,91,98,96,78,76,85,79,94,66,98,72,97],
[63,63,70,90,63,75,65,73,72,94,79,61,84,93,99,91,68,96,76,92,86,64,70,62,81,89,96,79,87,61,76,82,64,78,72,99,85,69,64,98,63,83,91,79,69],
[90,71,77,78,79,69,65,83,79,99,96,60,88,75,87,89,83,61,85,62,73,84,79,74,80,69,78,64,61,89,65,83,60,82,94,71,84,91,94,63,90,82,64,78,97],
[83,99,81,85,84,75,90,68,86,97,81,96,67,77,89,96,82,64,89,64,98,60,88,81,87,84,72,69,80,90,67,95,90,80,72,66,87,95,67,65,92,88,61,99,65],
[82,95,87,87,76,83,77,77,64,99,96,80,63,65,60,85,64,87,67,76,60,74,95,95,81,61,79,69,94,78,66,77,65,93,96,82,68,73,91,72,64,87,92,67,84],
[84,93,89,72,60,65,64,74,61,91,87,94,70,88,88,88,94,65,85,87,61,99,96,67,90,60,71,69,93,71,94,69,64,75,73,96,80,77,63,73,68,90,67,70,71],
[88,90,65,93,76,93,87,75,81,94,98,81,97,99,66,68,93,76,64,68,81,93,81,91,96,86,91,78,94,62,89,82,92,95,67,68,80,86,76,93,80,74,66,70,73],
[73,78,99,81,75,99,62,68,80,85,96,67,77,66,93,79,96,67,71,83,66,72,95,93,88,88,65,94,94,75,67,99,86,98,80,61,98,75,61,78,60,97,77,77,63],
[70,88,91,69,60,66,76,64,61,69,92,81,74,86,76,90,85,75,76,84,88,69,82,95,62,92,87,91,62,65,94,72,85,78,82,85,84,98,81,78,99,73,99,73,91]];
