[80,69,99,96,84,91,97,62,98,63,70,79,95,77,96,98,65,79,67,76,98,72,77,87,85,82,64,93,70,66,67,83,75,66,79,99,90,69,94,88,64,64,99,99,73],
[88,97,79,67,65,87,65,69,97,85,94,79,89,87,81,87,87,64,62,93,84,61,83,93,95,63,97,92,63,89,97,91,78,68,90,75,96,96,84,93,73,78,72,94,98],
[93,81,85,98,83,70,74,76,86,99,64,89,88,88,92,77,85,75,96,94,66,71,90,94,96,75,67,66,87,93,96,72,74,81,62,89,84,68,65,70,67,69,99,96,89],
[84,65,75,91,61,69,97,65,91,91,61,98,90,99,85,83,96,89,89,69,92,78,93,60,76,63,60,77,95,88,67,71,93,82,62,87,83,60,92,66,83,85,64,66,84],
[81,81,80,70,63,90,94,81,75,87,89,79,79,99,66,67,66,77,60,80,79,87,95,71,71,93,87,96,89,93,81,70,66,93,72,69,75,99,83,91,78,72,62,97,71],
[60,96,69,77,96,81,88,76,68,60,79,61,87,76,90,80,89,92,86,82,65,88,98,96,71,81,74,83,75,71,87,75,67,88,84,95,62,72,63,70,72,83,64,99,91],
[86,71,80,79,90,62,76,78,92,72,81,65,78,64,80,81,83,87,80,64,71,67,66,84,71,68,88,86,64,80,69,91,91,89,62,73,83,70,83,68,74,64,73,84,61],
[86,65,76,73,85,80,85,92,78,61,95,87,89,73,91,69,82,74,93,63,68,98,87,70,82,95,76,78,60,60,71,86,65,88,92,82,68,77,75,87,70,62,66,99,76],
[89,61,90,96,94,94,96,92,73,67,66,60,83,77,60,84,88,79,81,68,71,64,77,80,71,96,90,73,94,81,81,83,82,64,71,68,90,68,93,63,75,91,95,90,68],
[87,66,89,66,88,97,69,84,66,89,87,94,79,60,88,93,74,72,75,78,83,76,68,83,69,63,98,92,90,81,61,77,87,82,76,67,79,85,91,78,75,78,72,86,71],
[61,79,77,65,87,87,80,95,87,64,64,90,94,96,72,75,89,89,63,63,65,62,75,91,94,93,98,64,65,76,67,98,96,84,95,75,71,76,70,90,72,66,80,98,94],
[92,74,84,74,69,87,71,71,62,94,97,87,92,62,85,69,61,83,97,78,71,72,81,79,74,72,91,80,84,89,66,69,95,82,83,64,70,94,68,64,89,65,84,73,99],
[69,74,61,84,71,79,95,75,92,74,89,64,97,61,89,79,60,90,74,82,73,71,84,99,79,81,80,76,65,86,76,74,60,77,90,72,88,86,79,80,92,69,77,90,62],
[98,61,62,88,67,77,61,78,61,92,89,82,73,66,87,99,74,93,91,91,84,63,71,62,83,83,94,84,60,84,78,98,77,73,78,85,90,71,95,83,64,77,66,69,83],
[85,60,89,79,91,80,95,87,83,97,70,66,91,86,99,68,64,89,85,69,68,70,99,79,98,83,75,75,81,84,90,66,76,79,77,68,91,72,95,74,69,97,72,93,83],
[63,61,79,85,78,89,85,81,80,96,79,95,72,94,76,88,76,75,65,95,92,73,86,65,60,92,66,97,96,99,80,92,60,99,77,79,80,62,92,61,98,71,96,62,97],
[65,91,73,80,96,68,72,61,86,69,61,70,76,98,66,75,70,90,68,69,67,79,90,61,71,83,92,74,71,86,71,76,77,84,96,65,84,61,66,62,70,99,72,78,97],
[70,94,67,61,94,69,60,73,91,94,76,66,86,90,77,72,61,94,82,77,82,87,93,75,86,95,78,85,99,96,75,69,82,74,62,76,75,63,81,98,97,97,64,75,87],
[82,79,80,68,61,89,82,81,82,98,67,69,76,84,68,64,99,78,87,74,80,95,81,75,77,80,64,66,84,79,86,98,99,98,66,92,88,81,73,62,79,72,64,87,97],
[72,83,88,82,70,94,95,98,76,70,67,96,67,65,80,86,91,79,77,82,77,62,62,98,67,64,69,80,60,96,69,73,80,97,87,82,84,82,72,60,85,79,96,92,77],
[68,70,68,79,88,82,97,90,84,87,97,81,97,69,81,85,70,94,97,68,82,72,84,96,84,84,73,96,72,65,73,80,76,73,92,96,96,81,78,80,68,67,93,97,69],
[75,75,79,69,72,79,83,76,63,72,93,87,85,81,99,83,86,72,91,91,64,87,87,85,97,60,85,96,85,83,65,60,98,85,62,62,96,77,71,60,89,64,79,67,77],
[71,90,63,83,81,94,79,60,74,96,89,66,81,85,91,96,91,92,86,68,94,89,64,71,92,64,93,96,84,92,65,95,82,68,70,95,62,81,87,68,77,76,74,98,61],
[98,95,84,82,81,92,68,62,97,71,94,93,64,82,69,96,87,96,70,87,66,65,82,87,84,90,96,60,97,95,62,95,82,86,69,63,71,77,98,68,88,92,93,93,67],
[63,81,86,99,84,74,98,89,96,77,74,86,74,66,75,69,60,62,83,79,71,86,90,88,76,90,77,61,83,62,68,86,75,86,86,99,60,76,81,96,93,87,75,67,93],
[82,68,94,85,91,73,88,70,95,77,86,85,86,79,68,80,87,87,87,74,65,87,66,81,68,95,74,87,70,74,80,92,82,66,69,66,71,98,68,66,67,86,83,85,66]];
