[76,95,88,86,93,89,61,62,74,71,67,90,63,70,72,75,96,90,75,98,96,99,95,78,75,71,73,97,69,71,99,77,66,79,63,91,68,97,94,74,68,93,64,63,63],
[68,78,91,90,93,82,86,92,69,96,99,80,61,96,89,64,87,67,70,66,62,94,66,99,80,80,99,73,76,62,68,84,80,92,74,66,74,93,98,83,81,90,96,83,78],
[85,87,66,84,90,64,87,76,71,78,96,83,70,69,60,64,69,76,85,61,83,83,67,76,73,83,89,63,79,64,82,64,92,80,81,74,84,60,90,87,78,86,71,80,87],
[63,85,88,71,62,82,94,85,89,62,98,72,92,62,91,96,76,88,80,96,61,86,80,61,68,60,71,86,71,92,65,66,77,94,77,79,76,64,96,97,66,94,70,90,88],
[93,79,64,73,99,60,74,78,73,75,86,65,79,73,76,71,78,74,80,64,83,91,72,79,87,70,78,73,72,68,62,97,87,66,71,79,99,85,97,64,93,75,69,64,80],
[77,75,99,83,87,95,98,70,68,78,89,78,96,62,82,64,96,79,84,63,90,95,94,68,84,90,93,99,91,97,80,60,64,71,83,83,66,81,93,66,99,74,76,95,76],
[98,92,73,78,68,68,60,63,94,60,87,84,93,86,67,82,98,67,78,69,82,61,68,63,86,66,95,60,83,82,77,81,74,82,91,74,90,84,77,76,84,64,92,70,83],
[99,84,81,98,63,83,80,96,91,83,83,97,70,83,72,93,92,94,99,74,77,74,96,93,83,64,70,88,96,72,71,95,96,84,93,91,67,65,88,90,81,71,88,91,86],
[60,76,79,86,68,85,96,74,74,89,97,78,99,85,67,63,88,94,60,73,88,91,72,85,79,63,66,82,91,98,69,83,66,80,62,74,97,90,88,71,79,86,82,71,63],
[89,66,92,83,66,97,63,90,69,89,61,72,95,84,95,85,85,71,84,65,65,98,62,95,79,66,66,65,88,69,60,69,76,84,92,74,81,88,64,83,69,66,87,64,90],
[75,82,67,86,66,64,83,96,66,78,75,64,76,72,84,86,73,93,62,97,78,68,71,98,73,86,67,79,73,71,61,88,85,68,66,83,72,89,80,70,99,87,75,76,92],
[91,62,65,77,96,94,95,64,65,93,77,83,60,88,97,63,89,85,81,89,84,64,61,73,76,64,73,96,71,89,88,62,83,85,79,79,79,66,75,77,91,85,60,83,73],
[89,87,95,67,60,84,91,96,78,96,65,82,69,61,93,90,81,87,65,66,99,76,77,65,92,94,89,69,87,72,82,76,91,77,83,91,94,66,88,72,63,93,86,64,86],
[79,95,67,98,92,65,97,69,82,95,61,69,84,70,88,96,84,64,80,94,80,71,88,78,91,92,81,76,78,86,62,89,73,69,79,65,66,77,74,89,64,67,98,88,69],
[86,76,86,82,88,72,94,60,92,73,83,84,94,60,94,72,62,83,85,64,62,83,70,71,89,91,75,89,89,95,90,67,64,76,82,92,88,76,84,80,89,68,96,76,68],
[90,88,62,65,66,66,60,81,69,63,70,60,71,91,82,98,82,89,62,90,63,87,79,80,63,91,61,63,80,77,63,70,98,66,68,96,64,68,77,65,63,79,98,74,71],
[80,73,85,61,67,75,65,86,86,77,90,70,78,85,90,88,89,92,78,87,60,74,83,60,83,89,64,94,87,78,97,99,83,82,60,91,90,97,77,76,74,99,86,93,85],
[68,73,74,61,91,93,93,97,76,94,80,97,90,66,84,60,64,83,84,78,76,67,68,73,84,77,88,84,95,73,61,64,86,67,65,77,60,90,66,76,84,78,66,66,84],
[90,99,88,66,75,99,82,82,67,95,98,76,75,74,72,88,75,76,66,82,73,75,82,63,81,91,80,99,97,86,84,79,77,64,77,92,63,99,74,63,87,73,79,94,87],
[91,83,95,99,89,77,72,65,92,76,78,75,96,78,64,74,94,75,92,98,93,76,94,84,91,89,71,96,68,98,75,92,81,70,91,62,80,64,99,72,72,70,79,60,88],
[83,66,82,98,98,72,91,75,98,76,98,87,79,94,88,77,61,72,90,72,63,85,92,99,76,96,63,86,67,63,66,90,70,80,80,60,93,64,67,91,72,65,71,83,91],
[99,93,93,71,83,97,66,60,81,98,69,69,61,87,76,97,94,66,67,74,78,99,99,82,67,83,94,64,94,70,96,85,63,81,88,78,78,86,79,91,84,80,60,86,67],
[76,83,61,74,82,68,92,81,99,75,88,82,61,93,68,71,81,85,74,62,73,93,72,92,64,63,76,84,95,94,83,71,77,77,85,91,85,77,73,76,84,93,99,78,78],
[99,81,99,85,96,93,90,81,97,82,77,60,91,93,95,85,76,98,63,93,83,86,70,93,99,87,77,93,78,87,63,77,69,63,94,97,88,77,78,86,91,87,86,82,80],
[74,68,96,64,63,82,88,89,92,81,89,71,90,74,89,78,77,67,87,72,61,84,61,70,94,87,62,73,65,84,93,71,92,81,76,95,95,64,77,88,77,66,99,99,72],
[89,77,81,88,96,86,81,72,87,92,98,66,94,71,71,78,96,75,63,70,91,90,65,87,67,85,96,65,77,95,69,98,65,91,78,93,69,99,98,96,83,88,94,77,92],
[97,88,88,72,83,90,95,73,88,82,81,73,78,78,82,66,88,80,71,71,98,96,80,90,94,76,73,83,62,83,75,99,63,95,72,86,78,67,99,66,82,72,79,92,91],
[62,98,71,74,61,82,65,90,62,95,84,70,68,99,72,83,66,71,86,94,75,72,72,75,64,78,89,68,89,81,91,91,72,62,98,65,84,63,95,86,98,72,88,98,63],
[60,82,70,64,60,96,71,73,68,78,69,86,67,77,75,89,69,99,93,71,89,98,96,92,94,74,82,66,63,80,69,95,94,71,91,95,67,63,60,67,73,69,93,81,86],
[61,62,95,92,95,99,81,93,87,65,79,61,87,77,96,99,79,84,86,90,75,81,90,70,73,97,84,82,83,97,68,76,91,96,60,86,95,73,71,82,78,83,75,97,60],
[64,96,79,80,82,62,95,95,92,98,68,81,74,82,64,63,83,72,94,79,72,72,66,85,83,80,95,98,87,92,99,91,81,70,71,95,64,99,91,88,89,91,70,95,74],
[66,98,97,71,92,68,83,64,74,61,79,86,96,78,73,81,69,97,62,79,60,97,76,91,80,64,80,72,66,75,78,73,65,67,84,97,75,99,93,81,60,65,67,89,83]];
