# N G A T time
14 7 3 50 45.967041015625
14 7 3 550 258.9150390625
14 7 4 150 105.198974609375
14 7 4 250 300.2568359375
14 7 4 350 329.617919921875
14 7 4 450 326.883056640625
14 7 4 50 61.927978515625
14 7 4 550 676.828857421875
14 8 2 150 43.691162109375
14 8 2 250 71.920166015625
14 8 2 350 96.2890625
14 8 2 450 125.197998046875
14 8 2 50 17.04296875
14 8 2 550 156.61181640625
14 8 3 150 95.1630859375
14 8 3 250 183.26904296875
14 8 3 350 243.2861328125
14 8 3 450 192.242919921875
14 8 3 50 36.8330078125
14 8 3 550 229.45703125
14 8 4 150 171.2529296875
14 8 4 250 385.051025390625
14 8 4 350 375.783935546875
14 8 4 450 608.721923828125
14 8 4 50 55.91796875
14 8 4 550 751.2109375
16 5 2 150 31.850830078125
16 5 2 250 56.54296875
16 5 2 350 85.507080078125
16 5 2 450 89.044921875
16 5 2 50 12.52783203125
16 5 2 550 106.06201171875
16 5 3 150 52.72802734375
16 5 3 250 73.7578125
16 5 3 350 133.97802734375
16 5 3 450 161.137939453125
16 5 3 50 21.160888671875
16 5 3 550 161.68798828125
16 5 4 150 95.761962890625
16 5 4 250 175.669921875
16 5 4 350 221.663818359375
16 5 4 450 268.615966796875
16 5 4 50 48.995849609375
16 5 4 550 322.0791015625
16 6 2 150 37.442138671875
16 6 2 250 61.89306640625
16 6 2 350 84.613037109375
16 6 2 450 111.02490234375
16 6 2 50 14.17822265625
16 6 2 550 128.84912109375
16 6 3 150 54.119140625
16 6 3 250 86.783935546875
16 6 3 350 151.39990234375
16 6 3 450 155.331787109375
16 6 3 50 20.10986328125
16 6 3 550 239.242919921875
16 6 4 150 173.822998046875
16 6 4 250 144.48095703125
16 6 4 350 466.672119140625
16 6 4 450 423.53515625
16 6 4 50 57.85791015625
16 6 4 550 436.945068359375
16 7 2 150 44.070068359375
16 7 2 250 71.9970703125
16 7 2 350 100.049072265625
16 7 2 450 123.6728515625
16 7 2 50 16.06689453125
16 7 2 550 150.506103515625
16 7 3 150 62.355224609375
16 7 3 250 128.23291015625
16 7 3 350 175.77294921875
16 7 3 450 187.868896484375
16 7 3 50 27.77294921875
16 7 3 550 296.972900390625
16 7 4 150 133.477783203125
16 7 4 250 204.64013671875
16 7 4 350 323.4560546875
16 7 4 450 471.73193359375
16 7 4 50 53.91015625
16 7 4 550 821.695068359375
16 8 2 150 53.06982421875
16 8 2 250 85.1220703125
16 8 2 350 114.360107421875
16 8 2 450 143.7490234375
16 8 2 50 18.48095703125
16 8 2 550 169.132080078125
16 8 3 150 87.375
16 8 3 250 149.592041015625
16 8 3 350 276.673095703125
16 8 3 450 284.444091796875
16 8 3 50 32.050048828125
16 8 3 550 331.538818359375
16 8 4 150 159.172119140625
16 8 4 250 346.783203125
16 8 4 350 380.698974609375
16 8 4 450 355.066162109375
16 8 4 50 57.26708984375
16 8 4 550 635.26416015625
18 5 2 150 35.740966796875
18 5 2 250 56.4541015625
18 5 2 350 80.391845703125
18 5 2 450 98.840087890625
18 5 2 50 13.7080078125
18 5 2 550 122.291015625
18 5 3 150 48.129150390625
18 5 3 250 78.412841796875
18 5 3 350 110.760009765625
18 5 3 450 141.427001953125
18 5 3 50 18.1201171875
18 5 3 550 174.217041015625
18 5 4 150 111.72900390625
18 5 4 250 129.9990234375
18 5 4 350 186.089111328125
18 5 4 450 248.35693359375
18 5 4 50 29.260986328125
18 5 4 550 329.330078125
18 6 2 150 42.052978515625
18 6 2 250 66.946044921875
18 6 2 350 91.9609375
18 6 2 450 110.941162109375
18 6 2 50 15.718017578125
18 6 2 550 138.768798828125
18 6 3 150 58.860107421875
18 6 3 250 128.87109375
18 6 3 350 164.61181640625
18 6 3 450 172.77490234375
18 6 3 50 21.14306640625
18 6 3 550 232.164794921875
18 6 4 150 130.4638671875
18 6 4 250 162.212158203125
18 6 4 350 273.27978515625
18 6 4 450 282.455078125
18 6 4 50 44.786865234375
18 6 4 550 412.614990234375
18 7 2 150 48.498046875
18 7 2 250 77.63916015625
18 7 2 350 108.8330078125
18 7 2 450 137.448974609375
18 7 2 50 17.947998046875
18 7 2 550 163.69287109375
18 7 3 150 69.700927734375
18 7 3 250 107.803955078125
18 7 3 350 154.2958984375
18 7 3 450 261.534912109375
18 7 3 50 30.15478515625
18 7 3 550 240.116943359375
18 7 4 150 128.02490234375
18 7 4 250 272.018798828125
18 7 4 350 378.0078125
18 7 4 450 257.735107421875
18 7 4 50 53.35693359375
18 7 4 550 449.299072265625
18 8 2 150 56.259033203125
18 8 2 250 88.31494140625
18 8 2 350 121.781982421875
18 8 2 450 154.989013671875
18 8 2 50 19.55810546875
18 8 2 550 188.10498046875
18 8 3 150 76.927001953125
18 8 3 250 126.625
18 8 3 350 219.945068359375
18 8 3 450 305.575927734375
18 8 3 50 29.114013671875
18 8 3 550 279.873046875
18 8 4 150 189.402099609375
18 8 4 250 240.595947265625
18 8 4 350 814.044189453125
18 8 4 450 530.076904296875
18 8 4 50 53.60205078125
18 8 4 550 370.27001953125
20 5 2 150 37.97509765625
20 5 2 250 61.7919921875
20 5 2 350 85.52294921875
20 5 2 450 107.755126953125
20 5 2 50 25.1240234375
20 5 2 550 124.760009765625
20 5 3 150 52.468017578125
20 5 3 250 87.970947265625
20 5 3 350 120.047119140625
20 5 3 450 150.510009765625
20 5 3 50 18.8701171875
20 5 3 550 185.197998046875
20 5 4 150 82.0810546875
20 5 4 250 154.823974609375
20 5 4 350 191.843994140625
20 5 4 450 246.199951171875
20 5 4 50 25.52099609375
20 5 4 550 346.920166015625
20 6 2 150 46.77197265625
20 6 2 250 72.4599609375
20 6 2 350 99.947021484375
20 6 2 450 125.72509765625
20 6 2 50 16.93408203125
20 6 2 550 149.614013671875
20 6 3 150 63.330810546875
20 6 3 250 133.260986328125
20 6 3 350 188.184814453125
20 6 3 450 182.518798828125
20 6 3 50 35.212890625
20 6 3 550 223.89111328125
20 6 4 150 101.132080078125
20 6 4 250 187.64599609375
20 6 4 350 282.2470703125
20 6 4 450 370.828125
20 6 4 50 56.16796875
20 6 4 550 472.14404296875
20 7 2 150 58.89111328125
20 7 2 250 87.60009765625
20 7 2 350 119.69091796875
20 7 2 450 144.736083984375
20 7 2 50 18.463134765625
20 7 2 550 177.5791015625
20 7 3 150 72.9619140625
20 7 3 250 123.156005859375
20 7 3 350 169.307861328125
20 7 3 450 212.680908203125
20 7 3 50 26.581787109375
20 7 3 550 262.425048828125
20 7 4 150 118.89990234375
20 7 4 250 156.363037109375
20 7 4 350 311.02001953125
20 7 4 450 274.891845703125
20 7 4 50 47.364990234375
20 7 4 550 530.237060546875
20 8 2 150 60.083984375
20 8 2 250 96.882080078125
20 8 2 350 127.0361328125
20 8 2 450 167.265869140625
20 8 2 50 20.961181640625
20 8 2 550 208.10791015625
20 8 3 150 84.114990234375
20 8 3 250 169.91796875
20 8 3 350 204.76318359375
20 8 3 450 246.81005859375
20 8 3 50 30.280029296875
20 8 3 550 423.81005859375
20 8 4 150 159.837890625
20 8 4 250 266.575927734375
20 8 4 350 320.11279296875
20 8 4 450 565.31787109375
20 8 4 50 65.591064453125
20 8 4 550 630.93896484375
22 5 2 150 41.7099609375
22 5 2 250 66.490966796875
22 5 2 350 93.51806640625
22 5 2 450 115.077880859375
22 5 2 50 14.9580078125
22 5 2 550 137.953125
22 5 3 150 58.23779296875
22 5 3 250 92.77001953125
22 5 3 350 128.85400390625
22 5 3 450 164.60009765625
22 5 3 50 20.81201171875
22 5 3 550 204.46484375
22 5 4 150 71.989013671875
22 5 4 250 173.38720703125
22 5 4 350 161.444091796875
22 5 4 450 272.526123046875
22 5 4 50 27.233154296875
22 5 4 550 327.294921875
22 6 2 150 48.9970703125
22 6 2 250 89.81591796875
22 6 2 350 111.988037109375
22 6 2 450 135.308837890625
22 6 2 50 17.558837890625
22 6 2 550 164.659912109375
22 6 3 150 68.3671875
22 6 3 250 130.619873046875
22 6 3 350 152.298095703125
22 6 3 450 191.548095703125
22 6 3 50 23.6318359375
22 6 3 550 242.913818359375
22 6 4 150 131.299072265625
22 6 4 250 179.43408203125
22 6 4 350 201.510986328125
22 6 4 450 260.982177734375
22 6 4 50 37.990966796875
22 6 4 550 314.267822265625
22 7 2 150 55.02099609375
22 7 2 250 103.59716796875
22 7 2 350 122.786865234375
22 7 2 450 161.469970703125
22 7 2 50 19.762939453125
22 7 2 550 189.90185546875
22 7 3 150 80.1640625
22 7 3 250 129.580078125
22 7 3 350 174.89599609375
22 7 3 450 306.3291015625
22 7 3 50 28.56298828125
22 7 3 550 277.099853515625
22 7 4 150 148.89111328125
22 7 4 250 214.1259765625
22 7 4 350 303.7080078125
22 7 4 450 455.10009765625
22 7 4 50 37.927001953125
22 7 4 550 468.365966796875
22 8 2 150 63.322021484375
22 8 2 250 104.8359375
22 8 2 350 142.6669921875
22 8 2 450 178.7978515625
22 8 2 50 23.3701171875
22 8 2 550 224.73095703125
22 8 3 150 90.75
22 8 3 250 152.60107421875
22 8 3 350 196.8291015625
22 8 3 450 260.738037109375
22 8 3 50 31.678955078125
22 8 3 550 329.676025390625
22 8 4 150 135.8759765625
22 8 4 250 187.2919921875
22 8 4 350 256.35888671875
22 8 4 450 444.40283203125
22 8 4 50 72.39599609375
22 8 4 550 611.289794921875
24 5 2 150 45.76611328125
24 5 2 250 71.1259765625
24 5 2 350 97.56689453125
24 5 2 450 121.134033203125
24 5 2 50 16.3330078125
24 5 2 550 151.5
24 5 3 150 70.9931640625
24 5 3 250 102.0048828125
24 5 3 350 133.489013671875
24 5 3 450 174.2451171875
24 5 3 50 21.381103515625
24 5 3 550 216.593017578125
24 5 4 150 78.01611328125
24 5 4 250 160.5009765625
24 5 4 350 188.56103515625
24 5 4 450 226.462890625
24 5 4 50 32.498046875
24 5 4 550 276.273193359375
24 6 2 150 50.608154296875
24 6 2 250 85.402099609375
24 6 2 350 115.10888671875
24 6 2 450 148.744140625
24 6 2 50 18.330078125
24 6 2 550 181.5390625
24 6 3 150 72.6669921875
24 6 3 250 119.881103515625
24 6 3 350 161.08203125
24 6 3 450 210.845947265625
24 6 3 50 29.194091796875
24 6 3 550 259.160888671875
24 6 4 150 113.220947265625
24 6 4 250 149.244140625
24 6 4 350 282.385986328125
24 6 4 450 277.965087890625
24 6 4 50 33.574951171875
24 6 4 550 408.033935546875
24 7 2 150 60.757080078125
24 7 2 250 100.159912109375
24 7 2 350 132.81005859375
24 7 2 450 172.2509765625
24 7 2 50 21.461181640625
24 7 2 550 207.2138671875
24 7 3 150 82.08203125
24 7 3 250 141.343994140625
24 7 3 350 198.840087890625
24 7 3 450 242.379150390625
24 7 3 50 30.359130859375
24 7 3 550 298.89697265625
24 7 4 150 158.116943359375
24 7 4 250 176.2509765625
24 7 4 350 249.8818359375
24 7 4 450 317.31103515625
24 7 4 50 45.686767578125
24 7 4 550 394.885986328125
24 8 2 150 67.031982421875
24 8 2 250 108.878173828125
24 8 2 350 152.780029296875
24 8 2 450 193.72705078125
24 8 2 50 23.798828125
24 8 2 550 238.364990234375
24 8 3 150 96.0029296875
24 8 3 250 167.5078125
24 8 3 350 216.10498046875
24 8 3 450 286.988037109375
24 8 3 50 35.623046875
24 8 3 550 348.06298828125
24 8 4 150 134.388916015625
24 8 4 250 196.18701171875
24 8 4 350 287.4130859375
24 8 4 450 363.330078125
24 8 4 50 64.14501953125
24 8 4 550 698.4140625
26 5 2 150 46.784912109375
26 5 2 250 83.787841796875
26 5 2 350 102.93310546875
26 5 2 450 132.47705078125
26 5 2 50 16.259033203125
26 5 2 550 165.323974609375
26 5 3 150 65.40283203125
26 5 3 250 106.0498046875
26 5 3 350 149.26416015625
26 5 3 450 198.69091796875
26 5 3 50 23.2080078125
26 5 3 550 225.14208984375
26 5 4 150 98.947998046875
26 5 4 250 137.822021484375
26 5 4 350 192.427001953125
26 5 4 450 309.81298828125
26 5 4 50 30.429931640625
26 5 4 550 303.508056640625
26 6 2 150 55.469970703125
26 6 2 250 88.823974609375
26 6 2 350 125.781982421875
26 6 2 450 157.7431640625
26 6 2 50 19.974853515625
26 6 2 550 189.3330078125
26 6 3 150 77.60205078125
26 6 3 250 128.216064453125
26 6 3 350 173.653076171875
26 6 3 450 222.81005859375
26 6 3 50 28.2041015625
26 6 3 550 269.1669921875
26 6 4 150 99.512939453125
26 6 4 250 160.51904296875
26 6 4 350 226.694091796875
26 6 4 450 290.18896484375
26 6 4 50 34.6669921875
26 6 4 550 453.280029296875
26 7 2 150 65.822998046875
26 7 2 250 104.986083984375
26 7 2 350 152.69189453125
26 7 2 450 196.4990234375
26 7 2 50 22.87890625
26 7 2 550 224.243896484375
26 7 3 150 93.39990234375
26 7 3 250 147.7529296875
26 7 3 350 205.85009765625
26 7 3 450 267.35595703125
26 7 3 50 32.93408203125
26 7 3 550 319.381103515625
26 7 4 150 116.63818359375
26 7 4 250 196.84912109375
26 7 4 350 263.126953125
26 7 4 450 348.75
26 7 4 50 40.692138671875
26 7 4 550 547.327880859375
26 8 2 150 73.68701171875
26 8 2 250 117.27587890625
26 8 2 350 163.029052734375
26 8 2 450 206.920166015625
26 8 2 50 49.2900390625
26 8 2 550 249.51806640625
26 8 3 150 99.801025390625
26 8 3 250 167.43896484375
26 8 3 350 232.669189453125
26 8 3 450 301.23193359375
26 8 3 50 36.01904296875
26 8 3 550 375.47900390625
26 8 4 150 133.60986328125
26 8 4 250 218.321044921875
26 8 4 350 305.24609375
26 8 4 450 395.467041015625
26 8 4 50 54.714111328125
26 8 4 550 474.543212890625
28 5 2 150 48.25390625
28 5 2 250 79.864013671875
28 5 2 350 109.794921875
28 5 2 450 142.724853515625
28 5 2 50 18.0400390625
28 5 2 550 168.81689453125
28 5 3 150 69.18994140625
28 5 3 250 112.384033203125
28 5 3 350 161.85205078125
28 5 3 450 212.385009765625
28 5 3 50 25.75390625
28 5 3 550 240.673095703125
28 5 4 150 87.39990234375
28 5 4 250 145.7529296875
28 5 4 350 202.573974609375
28 5 4 450 263.321044921875
28 5 4 50 31.9169921875
28 5 4 550 316.7919921875
28 6 2 150 56.9970703125
28 6 2 250 95.001953125
28 6 2 350 128.49609375
28 6 2 450 166.10498046875
28 6 2 50 21.50390625
28 6 2 550 205.16796875
28 6 3 150 105.115966796875
28 6 3 250 136.044189453125
28 6 3 350 185.85205078125
28 6 3 450 245.009033203125
28 6 3 50 29.30908203125
28 6 3 550 291.57080078125
28 6 4 150 102.8837890625
28 6 4 250 175.02685546875
28 6 4 350 248.4150390625
28 6 4 450 312.0888671875
28 6 4 50 37.609130859375
28 6 4 550 380.02197265625
28 7 2 150 66.080078125
28 7 2 250 108.02197265625
28 7 2 350 153.153076171875
28 7 2 450 197.80078125
28 7 2 50 25.248046875
28 7 2 550 236.317138671875
28 7 3 150 96.256103515625
28 7 3 250 156.447021484375
28 7 3 350 243.52685546875
28 7 3 450 271.743896484375
28 7 3 50 33.903076171875
28 7 3 550 345.2080078125
28 7 4 150 123.553955078125
28 7 4 250 203.358154296875
28 7 4 350 282.254150390625
28 7 4 450 361.077880859375
28 7 4 50 43.963134765625
28 7 4 550 447.988037109375
28 8 2 150 76.02001953125
28 8 2 250 125.31494140625
28 8 2 350 181.989990234375
28 8 2 450 224.26220703125
28 8 2 50 50.643798828125
28 8 2 550 273.930908203125
28 8 3 150 108.16796875
28 8 3 250 182.718994140625
28 8 3 350 248.625
28 8 3 450 315.400146484375
28 8 3 50 38.121826171875
28 8 3 550 407.02099609375
28 8 4 150 141.071044921875
28 8 4 250 227.89794921875
28 8 4 350 322.222900390625
28 8 4 450 416.693115234375
28 8 4 50 49.21484375
28 8 4 550 513.0869140625
8 5 2 150 21.720947265625
8 5 2 250 46.031982421875
8 5 2 350 55.626953125
8 5 2 450 100.6640625
8 5 2 50 9.23388671875
8 5 2 550 77.904052734375
8 5 3 150 53.31689453125
8 5 3 250 74.62890625
8 5 3 350 158.664794921875
8 5 3 450 181.993896484375
8 5 3 50 27.662841796875
8 5 3 550 192.498046875
8 5 4 150 64.594970703125
8 5 4 250 128.92919921875
8 5 4 350 163.740966796875
8 5 4 450 246.076904296875
8 5 4 50 42.751953125
8 5 4 550 343.90185546875
8 6 2 150 25.0048828125
8 6 2 250 50.964111328125
8 6 2 350 83.81787109375
8 6 2 450 107.81591796875
8 6 2 50 14.528076171875
8 6 2 550 80.779052734375
8 6 3 150 65.280029296875
8 6 3 250 91.592041015625
8 6 3 350 116.289794921875
8 6 3 450 153.698974609375
8 6 3 50 29.923095703125
8 6 3 550 224.54296875
8 6 4 150 116.174072265625
8 6 4 250 196.507080078125
8 6 4 350 225.451904296875
8 6 4 450 266.98291015625
8 6 4 50 29.153076171875
8 6 4 550 359.221923828125
8 7 2 150 34.887939453125
8 7 2 250 72.733154296875
8 7 2 350 69.64404296875
8 7 2 450 109.090087890625
8 7 2 50 10.410888671875
8 7 2 550 120.626953125
8 7 3 150 131.77392578125
8 7 3 250 123.364013671875
8 7 3 350 211.137939453125
8 7 3 450 257.028076171875
8 7 3 50 24.8779296875
8 7 3 550 370.491943359375
8 7 4 150 116.68701171875
8 7 4 250 193.718017578125
8 7 4 350 209.172119140625
8 7 4 450 354.6240234375
8 7 4 50 33.674072265625
8 7 4 550 427.35595703125
8 8 2 150 34.8271484375
8 8 2 250 78.614013671875
8 8 2 350 138.18701171875
8 8 2 450 109.254150390625
8 8 2 50 18.9609375
8 8 2 550 171.409912109375
8 8 3 150 95.821044921875
8 8 3 250 143.572021484375
8 8 3 350 198.85302734375
8 8 3 450 291.47998046875
8 8 3 50 25.658935546875
8 8 3 550 427.182861328125
8 8 4 150 161.531005859375
8 8 4 250 262.785888671875
8 8 4 350 272.52001953125
8 8 4 450 426.341064453125
8 8 4 50 68.869140625
8 8 4 550 683.367919921875
