[0.50,0.33,0.40,0.17,0.37,0.34,0.26,0.10,0.30,0.14,0.21,0.29,0.01,0.43,0.27,0.52,0.25,0.02,0.49,0.18,0.54,0.07,0.01,0.32,0.52,0.19,0.30,0.46],
[0.07,0.30,0.49,0.57,0.03,0.29,0.14,0.41,0.03,0.39,0.51,0.34,0.54,0.12,0.03,0.55,0.54,0.30,0.47,0.19,0.32,0.36,0.37,0.26,0.43,0.38,0.58,0.35],
[0.57,0.28,0.21,0.05,0.58,0.10,0.02,0.01,0.39,0.15,0.42,0.42,0.55,0.32,0.16,0.49,0.44,0.18,0.44,0.38,0.48,0.31,0.58,0.20,0.07,0.35,0.46,0.50],
[0.13,0.44,0.25,0.10,0.12,0.46,0.15,0.10,0.56,0.16,0.11,0.34,0.32,0.53,0.16,0.26,0.25,0.32,0.15,0.09,0.50,0.59,0.48,0.38,0.30,0.45,0.58,0.37],
[0.20,0.44,0.27,0.32,0.27,0.52,0.43,0.39,0.37,0.57,0.49,0.33,0.14,0.60,0.07,0.45,0.52,0.23,0.12,0.18,0.55,0.27,0.27,0.45,0.25,0.15,0.24,0.55],
[0.60,0.22,0.32,0.20,0.05,0.59,0.52,0.33,0.51,0.35,0.12,0.28,0.32,0.01,0.01,0.45,0.00,0.08,0.31,0.53,0.31,0.42,0.10,0.27,0.09,0.37,0.12,0.35],
[0.52,0.36,0.30,0.52,0.57,0.02,0.11,0.03,0.02,0.03,0.36,0.53,0.38,0.48,0.21,0.10,0.49,0.22,0.55,0.49,0.31,0.26,0.42,0.02,0.08,0.52,0.29,0.17],
[0.29,0.41,0.52,0.21,0.17,0.22,0.12,0.14,0.24,0.24,0.17,0.26,0.27,0.53,0.19,0.05,0.41,0.40,0.14,0.30,0.03,0.10,0.19,0.33,0.35,0.00,0.35,0.43],
[0.52,0.04,0.00,0.22,0.45,0.52,0.42,0.02,0.14,0.55,0.16,0.38,0.18,0.33,0.04,0.45,0.26,0.23,0.50,0.07,0.03,0.04,0.37,0.06,0.14,0.56,0.39,0.49],
[0.56,0.14,0.32,0.48,0.18,0.33,0.10,0.03,0.25,0.52,0.05,0.39,0.47,0.21,0.17,0.05,0.54,0.22,0.51,0.21,0.45,0.40,0.28,0.48,0.45,0.05,0.53,0.59],
[0.01,0.32,0.48,0.57,0.46,0.20,0.46,0.04,0.53,0.56,0.07,0.18,0.48,0.12,0.57,0.35,0.33,0.15,0.41,0.27,0.36,0.31,0.48,0.21,0.12,0.16,0.09,0.57],
[0.21,0.02,0.55,0.23,0.34,0.43,0.20,0.21,0.04,0.05,0.25,0.57,0.01,0.33,0.15,0.49,0.45,0.12,0.24,0.18,0.27,0.05,0.45,0.03,0.36,0.33,0.24,0.48],
[0.49,0.32,0.44,0.11,0.34,0.40,0.33,0.09,0.23,0.53,0.29,0.27,0.58,0.54,0.23,0.59,0.27,0.38,0.49,0.12,0.51,0.13,0.30,0.17,0.18,0.15,0.20,0.54],
[0.48,0.44,0.42,0.37,0.16,0.27,0.48,0.51,0.06,0.21,0.59,0.30,0.14,0.29,0.56,0.12,0.23,0.20,0.12,0.50,0.58,0.00,0.02,0.49,0.13,0.31,0.06,0.31],
[0.46,0.26,0.26,0.34,0.11,0.08,0.10,0.27,0.34,0.58,0.18,0.41,0.19,0.17,0.10,0.33,0.45,0.07,0.45,0.08,0.27,0.57,0.58,0.25,0.57,0.00,0.14,0.10],
[0.32,0.20,0.42,0.18,0.46,0.07,0.51,0.57,0.15,0.02,0.23,0.49,0.60,0.41,0.30,0.19,0.58,0.41,0.51,0.43,0.47,0.36,0.51,0.14,0.33,0.50,0.39,0.30],
[0.50,0.52,0.40,0.21,0.12,0.22,0.39,0.58,0.29,0.30,0.54,0.44,0.32,0.18,0.34,0.31,0.59,0.04,0.50,0.56,0.45,0.41,0.39,0.32,0.18,0.31,0.46,0.51],
[0.20,0.25,0.20,0.10,0.17,0.00,0.31,0.29,0.22,0.10,0.27,0.51,0.40,0.21,0.36,0.12,0.39,0.09,0.43,0.38,0.13,0.33,0.35,0.58,0.15,0.14,0.30,0.33],
[0.45,0.16,0.23,0.05,0.41,0.44,0.15,0.58,0.44,0.46,0.27,0.06,0.56,0.54,0.58,0.36,0.15,0.33,0.48,0.55,0.42,0.31,0.33,0.56,0.05,0.07,0.53,0.19],
[0.21,0.23,0.52,0.06,0.40,0.15,0.10,0.20,0.59,0.25,0.19,0.43,0.11,0.46,0.49,0.07,0.40,0.47,0.43,0.55,0.20,0.31,0.49,0.02,0.02,0.22,0.58,0.07],
[0.29,0.51,0.26,0.51,0.15,0.18,0.56,0.54,0.33,0.07,0.15,0.32,0.32,0.33,0.15,0.43,0.19,0.05,0.50,0.59,0.51,0.33,0.53,0.12,0.03,0.43,0.14,0.06],
[0.05,0.12,0.12,0.34,0.03,0.39,0.25,0.18,0.57,0.21,0.13,0.30,0.28,0.27,0.03,0.60,0.01,0.18,0.42,0.20,0.23,0.32,0.18,0.14,0.05,0.12,0.26,0.08]],
[[0.54,0.40,0.14,0.59,0.51,0.26,0.33,0.55,0.05,0.58,0.13,0.02,0.19,0.25,0.32,0.46,0.53,0.35,0.46,0.54,0.53,0.28,0.13,0.15,0.00,0.32,0.30,0.05],
[0.44,0.55,0.13,0.38,0.35,0.26,0.37,0.26,0.53,0.10,0.21,0.57,0.08,0.34,0.59,0.27,0.59,0.31,0.13,0.52,0.06,0.59,0.45,0.59,0.27,0.59,0.14,0.28],
[0.30,0.44,0.32,0.14,0.39,0.45,0.52,0.14,0.12,0.29,0.40,0.04,0.39,0.00,0.01,0.48,0.34,0.00,0.14,0.33,0.31,0.28,0.24,0.37,0.27,0.09,0.36,0.54],
[0.08,0.50,0.22,0.38,0.34,0.54,0.52,0.13,0.39,0.44,0.26,0.51,0.13,0.06,0.55,0.53,0.06,0.56,0.40,0.40,0.57,0.55,0.13,0.28,0.23,0.38,0.05,0.49],
[0.47,0.41,0.44,0.55,0.31,0.06,0.34,0.05,0.60,0.26,0.18,0.39,0.10,0.44,0.30,0.24,0.50,0.25,0.16,0.57,0.22,0.57,0.37,0.18,0.52,0.50,0.46,0.14],
[0.28,0.52,0.04,0.15,0.33,0.47,0.10,0.05,0.53,0.44,0.10,0.52,0.10,0.28,0.32,0.20,0.12,0.02,0.44,0.02,0.27,0.60,0.59,0.49,0.57,0.36,0.07,0.48],
[0.26,0.53,0.02,0.54,0.45,0.06,0.10,0.18,0.53,0.20,0.23,0.46,0.04,0.33,0.38,0.14,0.01,0.10,0.34,0.13,0.12,0.18,0.15,0.39,0.18,0.14,0.28,0.14],
[0.50,0.35,0.02,0.16,0.28,0.05,0.10,0.14,0.11,0.20,0.32,0.04,0.40,0.55,0.50,0.44,0.28,0.28,0.58,0.28,0.38,0.32,0.41,0.49,0.50,0.56,0.28,0.07],
[0.10,0.56,0.22,0.59,0.31,0.24,0.15,0.59,0.29,0.25,0.13,0.40,0.45,0.45,0.44,0.25,0.40,0.33,0.09,0.08,0.01,0.07,0.36,0.39,0.39,0.17,0.28,0.29],
[0.13,0.56,0.36,0.23,0.53,0.58,0.23,0.24,0.22,0.38,0.23,0.51,0.03,0.36,0.31,0.48,0.21,0.15,0.13,0.01,0.48,0.22,0.09,0.49,0.29,0.45,0.28,0.08],
[0.02,0.56,0.37,0.16,0.52,0.14,0.39,0.45,0.12,0.02,0.09,0.34,0.40,0.32,0.26,0.43,0.08,0.57,0.31,0.30,0.12,0.44,0.31,0.00,0.07,0.40,0.50,0.36],
[0.25,0.18,0.44,0.27,0.14,0.22,0.43,0.06,0.36,0.22,0.51,0.48,0.24,0.60,0.22,0.04,0.32,0.48,0.46,0.40,0.45,0.18,0.10,0.57,0.02,0.41,0.57,0.08],
[0.20,0.47,0.44,0.45,0.04,0.29,0.13,0.18,0.50,0.56,0.24,0.26,0.19,0.15,0.13,0.43,0.15,0.35,0.47,0.47,0.23,0.33,0.27,0.08,0.51,0.37,0.04,0.52],
[0.17,0.01,0.01,0.38,0.48,0.45,0.23,0.53,0.14,0.36,0.11,0.04,0.32,0.35,0.30,0.51,0.50,0.43,0.34,0.05,0.19,0.20,0.52,0.42,0.53,0.19,0.49,0.44],
[0.56,0.54,0.36,0.13,0.55,0.37,0.51,0.43,0.22,0.14,0.36,0.36,0.50,0.47,0.40,0.22,0.22,0.10,0.13,0.12,0.53,0.46,0.17,0.11,0.06,0.08,0.53,0.60],
[0.27,0.42,0.44,0.23,0.36,0.20,0.36,0.31,0.58,0.27,0.14,0.20,0.41,0.51,0.56,0.31,0.37,0.36,0.53,0.59,0.45,0.06,0.11,0.38,0.52,0.27,0.49,0.58],
[0.36,0.42,0.58,0.03,0.24,0.42,0.26,0.00,0.02,0.02,0.31,0.60,0.29,0.46,0.20,0.10,0.36,0.16,0.41,0.14,0.52,0.34,0.13,0.37,0.40,0.23,0.15,0.32],
[0.51,0.05,0.30,0.26,0.47,0.28,0.29,0.11,0.10,0.56,0.12,0.13,0.58,0.43,0.12,0.27,0.29,0.32,0.38,0.05,0.48,0.19,0.19,0.39,0.53,0.32,0.16,0.33],
[0.55,0.32,0.05,0.46,0.36,0.35,0.13,0.23,0.03,0.42,0.35,0.13,0.38,0.47,0.26,0.36,0.30,0.38,0.03,0.59,0.10,0.41,0.04,0.58,0.60,0.24,0.37,0.53],
[0.56,0.54,0.26,0.51,0.26,0.30,0.37,0.02,0.05,0.50,0.26,0.08,0.32,0.00,0.21,0.10,0.47,0.47,0.45,0.17,0.25,0.48,0.16,0.35,0.29,0.20,0.33,0.29],
[0.44,0.11,0.22,0.40,0.04,0.48,0.31,0.30,0.18,0.09,0.32,0.23,0.59,0.58,0.30,0.31,0.58,0.51,0.40,0.45,0.38,0.25,0.02,0.03,0.14,0.18,0.38,0.43],
[0.39,0.12,0.12,0.23,0.22,0.34,0.03,0.27,0.21,0.34,0.57,0.39,0.43,0.29,0.02,0.41,0.26,0.32,0.12,0.25,0.23,0.52,0.10,0.02,0.18,0.12,0.05,0.31],
[0.30,0.43,0.14,0.09,0.55,0.26,0.31,0.17,0.60,0.34,0.44,0.21,0.08,0.40,0.60,0.51,0.09,0.01,0.33,0.36,0.33,0.45,0.00,0.57,0.37,0.10,0.58,0.55],
[0.22,0.03,0.26,0.52,0.47,0.40,0.01,0.42,0.06,0.32,0.59,0.06,0.06,0.42,0.27,0.15,0.23,0.26,0.06,0.32,0.27,0.39,0.08,0.01,0.23,0.08,0.57,0.00],
[0.18,0.55,0.55,0.40,0.59,0.21,0.32,0.45,0.01,0.32,0.27,0.07,0.05,0.26,0.13,0.11,0.08,0.40,0.26,0.31,0.06,0.32,0.03,0.34,0.10,0.10,0.34,0.34],
[0.18,0.31,0.34,0.36,0.27,0.29,0.15,0.26,0.49,0.47,0.11,0.50,0.19,0.38,0.58,0.24,0.04,0.11,0.35,0.12,0.51,0.00,0.42,0.57,0.32,0.45,0.31,0.42],
[0.55,0.05,0.16,0.13,0.36,0.50,0.49,0.03,0.18,0.04,0.29,0.08,0.51,0.40,0.58,0.10,0.18,0.55,0.34,0.22,0.06,0.08,0.33,0.57,0.09,0.16,0.54,0.41],
[0.01,0.24,0.24,0.56,0.29,0.40,0.09,0.06,0.29,0.58,0.09,0.48,0.01,0.38,0.56,0.52,0.18,0.53,0.02,0.36,0.49,0.36,0.57,0.55,0.44,0.31,0.52,0.53]]];

alpha = 
[0.56,0.55,0.51,0.56,0.43,0.59];

c = 
[[9,4,2,7,7,5,3,9,3,5,2,9,3,4,7,10,10,5,3,10,9,7,7,3,2,2,3,8],
[7,7,2,3,9,10,6,3,4,7,8,3,8,6,2,8,8,5,5,6,7,6,5,5,2,8,4,9],
[7,5,4,3,10,5,4,7,4,8,6,4,3,4,6,7,8,4,2,4,7,5,8,10,9,9,4,7],
[4,6,4,9,7,6,8,7,7,8,3,9,4,7,3,5,7,5,8,3,7,9,5,10,3,9,10,9],
[5,10,3,7,6,5,4,2,10,10,5,6,8,4,3,10,10,2,2,4,5,6,5,10,4,8,9,4],
[4,8,2,5,8,3,2,10,5,2,8,4,10,10,6,5,3,7,2,9,7,2,3,8,7,6,7,7],
[2,4,9,2,10,7,6,5,7,4,2,10,4,7,10,3,6,5,7,7,9,7,6,3,6,5,10,9],
[9,6,5,7,8,2,8,6,5,3,7,10,5,8,7,7,4,6,6,6,8,9,2,6,4,4,7,8],
[7,4,4,4,9,7,9,4,5,4,6,9,5,3,8,6,9,3,9,9,7,5,4,2,3,2,6,3],
[3,10,9,8,3,9,8,8,4,7,9,7,9,4,5,2,5,10,4,10,2,3,6,5,4,6,6,3],
[7,8,5,6,5,10,10,5,9,8,9,2,2,7,5,7,10,9,5,2,6,8,2,4,7,6,5,9],
[2,7,10,5,3,2,7,6,9,6,7,7,10,6,5,10,9,8,7,8,4,10,9,6,5,7,8,10],
[9,3,6,7,8,4,8,9,4,4,3,2,7,6,5,6,8,8,6,7,4,9,2,6,6,7,9,10],
[3,6,7,2,5,3,5,10,5,3,8,5,5,7,4,10,3,7,6,9,3,8,3,3,6,4,5,10],
[9,3,7,2,8,4,9,9,3,3,8,4,4,6,7,6,9,9,3,8,4,5,5,3,2,6,4,6],
[8,7,4,7,7,9,5,2,9,3,9,10,2,7,3,3,9,7,7,7,3,6,3,3,10,6,4,10],
[10,4,4,8,8,6,2,4,2,3,4,10,2,2,7,2,7,7,3,5,3,6,9,4,2,10,6,10],
[5,6,7,2,7,9,6,4,2,4,6,3,5,6,9,5,4,5,6,10,10,5,2,9,10,7,3,8],
[4,5,5,5,7,10,6,3,7,8,3,7,2,7,6,5,9,4,9,3,6,2,9,5,5,7,4,2],
[4,3,6,4,4,9,8,7,7,3,9,10,9,10,6,7,5,9,2,10,2,7,2,4,7,7,8,8],
[4,8,7,4,7,2,6,7,8,3,3,2,2,8,10,8,6,3,4,7,10,4,6,9,7,5,2,3],
[10,6,10,10,10,6,3,4,4,8,9,10,9,9,10,8,6,9,5,8,9,7,4,8,8,7,4,4],
[8,5,4,5,9,3,5,7,5,4,9,7,10,8,5,7,6,4,4,8,10,7,6,6,10,6,3,7],
[9,6,8,6,7,10,8,3,9,9,8,3,2,7,6,9,2,9,5,4,10,5,10,7,10,3,2,7],
[8,10,2,4,3,8,9,8,5,4,10,3,2,5,4,9,10,6,7,8,3,10,10,9,4,10,3,10],
[2,3,5,6,9,5,9,2,9,5,6,3,7,3,4,5,7,4,3,4,8,9,2,7,6,10,5,7],
[9,6,4,8,5,7,10,4,8,8,2,6,9,4,7,3,6,9,4,2,9,6,4,7,2,2,10,4],
[2,5,9,7,9,10,2,2,4,2,2,2,6,2,6,5,2,10,4,6,6,7,4,5,2,5,8,9]];
