[0.39,0.34,0.04,0.01,0.22,0.43,0.42,0.16,0.52,0.17,0.27,0.26,0.23,0.26,0.58,0.02,0.28,0.10,0.35,0.39,0.36,0.37],
[0.18,0.40,0.47,0.23,0.44,0.34,0.31,0.10,0.33,0.10,0.43,0.37,0.11,0.06,0.20,0.53,0.22,0.12,0.10,0.49,0.38,0.33],
[0.15,0.37,0.35,0.43,0.46,0.10,0.22,0.23,0.47,0.40,0.03,0.34,0.03,0.47,0.08,0.34,0.56,0.40,0.44,0.40,0.17,0.55],
[0.45,0.37,0.48,0.07,0.49,0.58,0.56,0.27,0.30,0.11,0.03,0.06,0.53,0.50,0.16,0.15,0.13,0.02,0.55,0.15,0.36,0.58],
[0.02,0.44,0.31,0.59,0.25,0.15,0.39,0.42,0.10,0.24,0.19,0.57,0.31,0.07,0.55,0.27,0.34,0.26,0.38,0.38,0.31,0.31]],
[[0.28,0.47,0.46,0.40,0.49,0.41,0.56,0.26,0.39,0.58,0.10,0.10,0.57,0.34,0.25,0.36,0.16,0.35,0.60,0.35,0.33,0.31],
[0.42,0.28,0.58,0.17,0.54,0.36,0.54,0.25,0.07,0.22,0.12,0.53,0.02,0.01,0.35,0.58,0.27,0.14,0.56,0.37,0.24,0.53],
[0.12,0.49,0.28,0.28,0.25,0.28,0.03,0.58,0.59,0.45,0.26,0.56,0.02,0.19,0.32,0.56,0.44,0.39,0.18,0.56,0.32,0.20],
[0.58,0.06,0.18,0.25,0.20,0.14,0.02,0.44,0.07,0.13,0.33,0.35,0.41,0.58,0.03,0.44,0.56,0.01,0.29,0.21,0.58,0.30],
[0.40,0.30,0.26,0.24,0.08,0.44,0.20,0.40,0.04,0.18,0.46,0.22,0.43,0.06,0.36,0.45,0.50,0.42,0.58,0.23,0.17,0.39],
[0.21,0.20,0.23,0.17,0.22,0.51,0.38,0.20,0.22,0.18,0.49,0.48,0.42,0.57,0.32,0.03,0.37,0.36,0.21,0.23,0.58,0.04],
[0.29,0.34,0.48,0.19,0.16,0.46,0.43,0.33,0.25,0.04,0.54,0.47,0.21,0.15,0.39,0.59,0.35,0.01,0.17,0.24,0.48,0.60],
[0.21,0.21,0.02,0.58,0.57,0.23,0.21,0.55,0.27,0.51,0.28,0.15,0.10,0.44,0.01,0.53,0.18,0.26,0.57,0.12,0.13,0.18],
[0.27,0.52,0.18,0.02,0.53,0.35,0.26,0.41,0.34,0.47,0.02,0.37,0.45,0.58,0.00,0.07,0.53,0.27,0.57,0.21,0.42,0.07],
[0.06,0.43,0.00,0.24,0.08,0.57,0.35,0.22,0.16,0.02,0.14,0.33,0.04,0.06,0.08,0.30,0.48,0.43,0.17,0.49,0.19,0.03],
[0.47,0.19,0.09,0.40,0.46,0.07,0.02,0.28,0.14,0.08,0.11,0.14,0.32,0.19,0.11,0.07,0.41,0.27,0.09,0.54,0.00,0.13],
[0.01,0.08,0.44,0.48,0.51,0.01,0.38,0.10,0.04,0.25,0.30,0.13,0.06,0.16,0.20,0.07,0.44,0.34,0.15,0.54,0.47,0.47],
[0.13,0.59,0.54,0.54,0.26,0.03,0.49,0.26,0.17,0.49,0.35,0.00,0.38,0.25,0.02,0.16,0.36,0.05,0.41,0.05,0.19,0.46],
[0.21,0.38,0.54,0.05,0.12,0.09,0.59,0.59,0.56,0.13,0.58,0.50,0.07,0.24,0.53,0.55,0.50,0.10,0.45,0.25,0.10,0.23],
[0.50,0.12,0.38,0.26,0.17,0.19,0.31,0.36,0.05,0.52,0.14,0.59,0.57,0.26,0.08,0.57,0.25,0.04,0.09,0.23,0.53,0.16],
[0.47,0.46,0.12,0.37,0.56,0.56,0.02,0.06,0.19,0.52,0.18,0.57,0.17,0.35,0.16,0.48,0.11,0.21,0.41,0.25,0.20,0.38],
[0.51,0.28,0.35,0.17,0.31,0.44,0.40,0.25,0.01,0.27,0.11,0.12,0.04,0.07,0.09,0.05,0.14,0.28,0.57,0.32,0.25,0.14],
[0.08,0.41,0.03,0.19,0.03,0.44,0.44,0.23,0.22,0.36,0.51,0.57,0.52,0.22,0.41,0.32,0.46,0.42,0.59,0.58,0.54,0.02],
[0.05,0.03,0.08,0.19,0.31,0.05,0.51,0.56,0.19,0.59,0.37,0.22,0.17,0.40,0.05,0.02,0.03,0.27,0.37,0.53,0.24,0.29],
[0.15,0.05,0.01,0.01,0.47,0.60,0.59,0.41,0.02,0.04,0.44,0.10,0.23,0.15,0.15,0.14,0.10,0.34,0.13,0.47,0.56,0.30],
[0.27,0.01,0.32,0.30,0.29,0.09,0.23,0.52,0.38,0.37,0.57,0.39,0.39,0.44,0.39,0.38,0.26,0.41,0.41,0.10,0.51,0.04],
[0.24,0.06,0.18,0.34,0.40,0.31,0.22,0.36,0.01,0.49,0.37,0.32,0.18,0.06,0.41,0.41,0.58,0.20,0.18,0.56,0.59,0.57]],
[[0.40,0.38,0.35,0.06,0.19,0.16,0.15,0.10,0.20,0.40,0.16,0.39,0.14,0.56,0.09,0.36,0.32,0.10,0.25,0.10,0.42,0.43],
[0.16,0.24,0.24,0.14,0.43,0.42,0.10,0.42,0.39,0.50,0.20,0.14,0.56,0.38,0.30,0.11,0.48,0.50,0.51,0.04,0.29,0.05],
[0.60,0.38,0.41,0.32,0.48,0.05,0.42,0.30,0.48,0.57,0.54,0.12,0.11,0.37,0.54,0.21,0.20,0.34,0.11,0.39,0.48,0.07],
[0.18,0.18,0.18,0.06,0.08,0.09,0.10,0.37,0.15,0.10,0.15,0.55,0.42,0.03,0.01,0.24,0.33,0.49,0.21,0.28,0.01,0.32],
[0.05,0.55,0.53,0.24,0.29,0.04,0.04,0.17,0.11,0.22,0.34,0.29,0.28,0.42,0.38,0.38,0.19,0.53,0.48,0.34,0.48,0.30],
[0.37,0.49,0.53,0.10,0.38,0.14,0.38,0.39,0.46,0.43,0.34,0.38,0.07,0.04,0.42,0.11,0.20,0.52,0.33,0.54,0.21,0.00],
[0.37,0.59,0.38,0.56,0.52,0.25,0.30,0.40,0.55,0.07,0.29,0.48,0.17,0.07,0.02,0.55,0.46,0.48,0.37,0.21,0.26,0.45],
[0.24,0.07,0.56,0.44,0.60,0.28,0.39,0.21,0.29,0.16,0.20,0.06,0.11,0.12,0.32,0.41,0.52,0.27,0.47,0.22,0.15,0.04],
[0.29,0.17,0.59,0.15,0.05,0.36,0.36,0.31,0.21,0.60,0.38,0.17,0.44,0.38,0.45,0.23,0.58,0.14,0.39,0.18,0.20,0.50],
[0.30,0.52,0.31,0.23,0.19,0.19,0.44,0.34,0.23,0.13,0.51,0.22,0.29,0.56,0.58,0.04,0.27,0.19,0.04,0.05,0.36,0.49],
[0.43,0.21,0.12,0.41,0.35,0.51,0.59,0.55,0.41,0.30,0.47,0.12,0.52,0.06,0.31,0.37,0.40,0.54,0.50,0.31,0.16,0.19],
[0.27,0.14,0.23,0.54,0.33,0.27,0.60,0.09,0.16,0.43,0.30,0.28,0.24,0.05,0.19,0.23,0.00,0.60,0.53,0.47,0.12,0.45],
[0.53,0.43,0.22,0.32,0.37,0.12,0.03,0.53,0.31,0.31,0.07,0.54,0.25,0.40,0.21,0.25,0.49,0.37,0.08,0.20,0.04,0.31],
[0.25,0.23,0.55,0.25,0.23,0.47,0.13,0.35,0.32,0.05,0.19,0.54,0.38,0.56,0.06,0.41,0.48,0.36,0.12,0.55,0.30,0.37],
[0.35,0.50,0.02,0.24,0.27,0.10,0.44,0.31,0.41,0.09,0.54,0.35,0.34,0.17,0.23,0.46,0.53,0.55,0.52,0.11,0.48,0.29],
[0.07,0.54,0.11,0.55,0.30,0.22,0.51,0.60,0.60,0.26,0.50,0.01,0.50,0.17,0.11,0.33,0.48,0.52,0.42,0.42,0.27,0.16],
[0.60,0.50,0.02,0.52,0.45,0.54,0.03,0.33,0.23,0.10,0.27,0.34,0.06,0.57,0.56,0.56,0.56,0.56,0.22,0.46,0.57,0.12],
[0.03,0.08,0.45,0.51,0.00,0.27,0.33,0.27,0.42,0.33,0.17,0.44,0.25,0.02,0.38,0.28,0.35,0.01,0.39,0.02,0.34,0.44],
[0.59,0.30,0.41,0.56,0.26,0.03,0.42,0.23,0.15,0.45,0.31,0.59,0.36,0.31,0.26,0.09,0.59,0.08,0.41,0.16,0.52,0.06],
[0.18,0.30,0.34,0.53,0.30,0.13,0.56,0.04,0.57,0.55,0.35,0.38,0.50,0.01,0.41,0.32,0.23,0.56,0.17,0.55,0.55,0.53],
[0.26,0.21,0.01,0.24,0.29,0.43,0.40,0.21,0.49,0.58,0.51,0.23,0.52,0.21,0.36,0.47,0.25,0.33,0.42,0.60,0.11,0.32],
[0.00,0.52,0.05,0.24,0.48,0.21,0.19,0.43,0.14,0.44,0.04,0.15,0.08,0.33,0.58,0.49,0.54,0.46,0.47,0.45,0.09,0.39]]];

alpha = 
[0.42,0.55,0.49,0.50];

c = 
[[2,7,6,9,10,5,10,10,4,6,2,7,10,6,6,7,8,6,3,10,6,10],
[4,4,6,5,8,6,8,4,2,9,10,5,5,7,8,4,4,9,8,4,5,5],
[8,7,9,3,10,10,9,5,7,3,5,3,6,2,7,2,3,6,9,9,9,3],
[3,4,5,5,9,10,6,10,4,3,5,9,3,4,6,10,5,3,2,8,4,5],
[7,7,5,6,9,10,4,7,2,3,8,3,6,6,9,8,6,10,10,9,8,9],
[2,4,8,5,3,7,9,3,8,3,8,2,7,7,8,7,10,6,8,7,5,2],
[10,4,8,5,3,5,10,7,3,8,7,8,9,8,2,7,9,8,9,7,6,3],
[10,3,9,9,7,4,4,10,4,3,3,2,4,2,3,10,6,3,7,2,9,5],
[9,9,8,7,4,4,10,8,6,7,7,2,4,3,4,6,9,7,5,9,5,5],
[9,4,4,2,5,9,3,10,10,10,6,5,4,8,8,2,3,10,5,8,10,7],
[9,10,9,6,6,10,4,7,4,9,10,6,10,2,4,2,2,10,8,6,5,8],
[4,9,6,5,8,10,3,5,4,8,4,3,3,7,9,5,3,3,4,9,7,10],
[10,8,10,10,5,5,3,8,2,5,6,7,7,10,4,6,4,6,3,5,5,3],
[10,4,6,9,5,6,6,8,3,3,3,2,9,7,3,10,4,4,5,7,7,8],
[4,9,3,5,2,4,8,6,5,7,6,8,3,7,10,7,4,3,8,6,10,6],
[2,3,6,2,3,7,7,8,4,10,4,3,2,2,5,8,6,7,2,8,2,3],
[4,8,7,7,7,4,9,7,7,9,6,9,7,7,3,2,2,3,8,4,4,8],
[4,5,5,7,10,5,2,8,4,5,6,9,8,9,10,6,5,6,2,9,2,5],
[3,3,5,3,4,2,3,6,8,4,9,2,7,7,5,7,2,6,8,6,4,5],
[5,3,7,6,5,5,3,5,9,2,4,3,4,6,4,3,8,10,5,5,2,10],
[10,3,5,10,7,2,4,8,6,5,9,9,7,4,4,8,5,2,9,8,10,9],
[10,3,10,8,10,3,2,10,2,8,9,5,5,4,4,7,10,6,8,6,4,5]];
