[0.59,0.15,0.55,0.50,0.57,0.11,0.09,0.16,0.30,0.54,0.42,0.54,0.16,0.33,0.22,0.58,0.05,0.07,0.55,0.40,0.34,0.37,0.58,0.46,0.36,0.35],
[0.56,0.24,0.54,0.44,0.52,0.53,0.59,0.47,0.43,0.57,0.58,0.52,0.13,0.28,0.46,0.55,0.23,0.02,0.28,0.45,0.00,0.33,0.52,0.56,0.13,0.26],
[0.32,0.11,0.13,0.08,0.46,0.09,0.31,0.40,0.53,0.24,0.33,0.52,0.11,0.16,0.48,0.09,0.08,0.01,0.38,0.54,0.56,0.00,0.56,0.25,0.45,0.56],
[0.58,0.38,0.52,0.11,0.04,0.24,0.22,0.16,0.32,0.08,0.25,0.03,0.48,0.18,0.27,0.21,0.09,0.38,0.36,0.58,0.47,0.44,0.59,0.25,0.38,0.56],
[0.25,0.34,0.20,0.10,0.31,0.18,0.48,0.23,0.30,0.52,0.47,0.52,0.08,0.18,0.00,0.33,0.21,0.48,0.50,0.48,0.09,0.60,0.26,0.45,0.57,0.13],
[0.30,0.57,0.38,0.08,0.52,0.02,0.43,0.13,0.13,0.13,0.31,0.01,0.36,0.01,0.52,0.23,0.53,0.00,0.41,0.53,0.33,0.02,0.41,0.23,0.51,0.50],
[0.22,0.17,0.36,0.20,0.30,0.05,0.17,0.07,0.14,0.09,0.10,0.56,0.22,0.22,0.10,0.53,0.23,0.46,0.54,0.16,0.08,0.46,0.16,0.49,0.39,0.48],
[0.51,0.21,0.11,0.42,0.11,0.34,0.59,0.47,0.54,0.28,0.52,0.10,0.35,0.06,0.19,0.45,0.02,0.41,0.07,0.12,0.34,0.30,0.58,0.28,0.46,0.06],
[0.14,0.02,0.55,0.53,0.50,0.47,0.14,0.01,0.29,0.25,0.35,0.28,0.12,0.29,0.56,0.04,0.39,0.31,0.09,0.58,0.16,0.11,0.39,0.23,0.23,0.13],
[0.53,0.21,0.41,0.39,0.27,0.54,0.41,0.23,0.48,0.31,0.10,0.02,0.32,0.39,0.27,0.07,0.06,0.39,0.36,0.02,0.42,0.15,0.33,0.52,0.13,0.49],
[0.03,0.52,0.12,0.26,0.05,0.05,0.47,0.46,0.44,0.15,0.40,0.25,0.38,0.28,0.55,0.47,0.30,0.27,0.26,0.58,0.34,0.32,0.36,0.10,0.34,0.19],
[0.25,0.07,0.10,0.38,0.56,0.13,0.30,0.07,0.40,0.36,0.12,0.27,0.21,0.56,0.42,0.02,0.21,0.19,0.30,0.16,0.06,0.00,0.44,0.32,0.58,0.18],
[0.05,0.34,0.28,0.39,0.53,0.53,0.46,0.04,0.31,0.42,0.17,0.02,0.49,0.56,0.37,0.01,0.23,0.59,0.57,0.05,0.00,0.18,0.24,0.30,0.34,0.30]],
[[0.31,0.18,0.03,0.29,0.36,0.07,0.03,0.04,0.46,0.56,0.58,0.32,0.60,0.29,0.14,0.17,0.31,0.02,0.13,0.08,0.03,0.36,0.06,0.00,0.41,0.07],
[0.18,0.05,0.37,0.52,0.36,0.08,0.10,0.38,0.37,0.46,0.45,0.40,0.50,0.32,0.36,0.48,0.04,0.36,0.17,0.17,0.53,0.48,0.20,0.06,0.56,0.23],
[0.42,0.02,0.23,0.23,0.09,0.41,0.29,0.46,0.33,0.04,0.54,0.43,0.42,0.31,0.29,0.28,0.11,0.20,0.59,0.48,0.08,0.03,0.24,0.25,0.20,0.16],
[0.13,0.40,0.22,0.09,0.03,0.04,0.11,0.26,0.27,0.20,0.07,0.56,0.06,0.40,0.60,0.01,0.24,0.42,0.32,0.53,0.10,0.43,0.13,0.09,0.31,0.21],
[0.12,0.55,0.46,0.32,0.11,0.59,0.12,0.33,0.07,0.15,0.37,0.18,0.41,0.04,0.38,0.48,0.00,0.44,0.29,0.00,0.45,0.53,0.43,0.17,0.46,0.53],
[0.60,0.59,0.02,0.31,0.19,0.14,0.26,0.05,0.47,0.37,0.04,0.59,0.10,0.12,0.14,0.48,0.30,0.55,0.52,0.08,0.44,0.52,0.52,0.13,0.53,0.37],
[0.05,0.35,0.53,0.51,0.28,0.53,0.49,0.30,0.24,0.09,0.44,0.50,0.14,0.31,0.27,0.18,0.30,0.38,0.30,0.44,0.25,0.59,0.39,0.17,0.07,0.23],
[0.10,0.59,0.36,0.02,0.36,0.41,0.37,0.29,0.32,0.05,0.22,0.21,0.35,0.46,0.30,0.19,0.36,0.44,0.49,0.04,0.02,0.19,0.42,0.32,0.03,0.07],
[0.31,0.42,0.24,0.39,0.05,0.34,0.38,0.41,0.36,0.13,0.21,0.14,0.42,0.53,0.19,0.04,0.14,0.54,0.50,0.44,0.12,0.26,0.28,0.02,0.30,0.30],
[0.20,0.12,0.02,0.23,0.19,0.33,0.05,0.43,0.12,0.10,0.17,0.50,0.51,0.53,0.03,0.12,0.07,0.45,0.05,0.26,0.50,0.19,0.20,0.40,0.03,0.33],
[0.06,0.31,0.34,0.36,0.01,0.54,0.48,0.03,0.18,0.06,0.36,0.23,0.49,0.48,0.33,0.06,0.37,0.24,0.60,0.40,0.36,0.07,0.26,0.41,0.33,0.15],
[0.00,0.54,0.55,0.03,0.26,0.01,0.34,0.00,0.37,0.35,0.55,0.25,0.37,0.12,0.31,0.13,0.35,0.21,0.01,0.08,0.27,0.38,0.31,0.26,0.18,0.07],
[0.33,0.43,0.48,0.07,0.58,0.49,0.00,0.53,0.52,0.26,0.54,0.26,0.27,0.31,0.01,0.21,0.56,0.38,0.33,0.28,0.51,0.08,0.48,0.51,0.16,0.15],
[0.29,0.47,0.42,0.47,0.54,0.15,0.30,0.42,0.22,0.29,0.31,0.22,0.22,0.23,0.49,0.16,0.49,0.15,0.48,0.50,0.36,0.44,0.28,0.10,0.12,0.19],
[0.18,0.00,0.10,0.33,0.15,0.39,0.20,0.57,0.26,0.14,0.12,0.56,0.57,0.34,0.25,0.28,0.57,0.47,0.51,0.45,0.03,0.40,0.01,0.51,0.30,0.37],
[0.35,0.57,0.47,0.47,0.16,0.04,0.47,0.26,0.38,0.03,0.05,0.58,0.60,0.31,0.13,0.12,0.28,0.10,0.46,0.53,0.38,0.43,0.40,0.29,0.28,0.43],
[0.09,0.29,0.34,0.38,0.06,0.10,0.36,0.53,0.57,0.52,0.57,0.44,0.18,0.35,0.47,0.23,0.33,0.47,0.54,0.46,0.59,0.22,0.56,0.46,0.15,0.33],
[0.29,0.55,0.02,0.57,0.38,0.10,0.26,0.13,0.49,0.32,0.22,0.25,0.25,0.19,0.16,0.22,0.03,0.34,0.57,0.50,0.57,0.30,0.37,0.51,0.16,0.36],
[0.13,0.12,0.22,0.28,0.45,0.50,0.23,0.47,0.47,0.01,0.57,0.13,0.13,0.46,0.45,0.36,0.11,0.10,0.54,0.27,0.32,0.57,0.01,0.29,0.47,0.58],
[0.59,0.24,0.49,0.15,0.00,0.02,0.27,0.22,0.30,0.12,0.12,0.53,0.59,0.59,0.54,0.57,0.12,0.07,0.43,0.58,0.43,0.54,0.07,0.37,0.21,0.39],
[0.34,0.22,0.08,0.21,0.20,0.07,0.45,0.09,0.22,0.46,0.12,0.49,0.07,0.42,0.02,0.19,0.35,0.01,0.18,0.29,0.58,0.31,0.36,0.41,0.28,0.19],
[0.34,0.36,0.56,0.55,0.15,0.31,0.17,0.22,0.52,0.37,0.29,0.38,0.46,0.51,0.23,0.58,0.40,0.30,0.40,0.42,0.50,0.15,0.43,0.08,0.44,0.41],
[0.39,0.21,0.21,0.07,0.40,0.56,0.43,0.37,0.51,0.58,0.07,0.08,0.20,0.60,0.45,0.49,0.37,0.31,0.40,0.01,0.29,0.21,0.31,0.09,0.02,0.21],
[0.25,0.45,0.29,0.09,0.26,0.08,0.30,0.47,0.15,0.10,0.43,0.58,0.47,0.33,0.55,0.54,0.41,0.15,0.54,0.27,0.04,0.32,0.58,0.45,0.32,0.27],
[0.05,0.04,0.36,0.07,0.24,0.01,0.53,0.53,0.10,0.18,0.01,0.40,0.05,0.16,0.51,0.48,0.14,0.37,0.21,0.09,0.32,0.03,0.24,0.26,0.29,0.29],
[0.58,0.27,0.13,0.30,0.54,0.18,0.34,0.31,0.26,0.58,0.32,0.19,0.51,0.42,0.37,0.52,0.23,0.42,0.08,0.13,0.30,0.22,0.51,0.52,0.31,0.22]]];

alpha = 
[0.58,0.59,0.56,0.48];

c = 
[[2,5,7,6,5,4,9,7,3,8,3,9,2,6,7,4,3,8,8,3,4,9,2,4,8,6],
[3,7,8,8,6,8,2,9,10,3,9,6,6,10,3,7,7,10,9,3,3,10,7,8,9,9],
[4,10,9,10,3,9,6,9,6,8,4,4,5,10,5,3,5,9,3,4,4,6,3,2,5,3],
[9,8,7,5,6,9,4,3,6,3,8,8,10,3,5,10,5,8,9,6,8,3,4,7,3,6],
[2,5,5,5,4,3,2,9,4,4,5,5,3,9,6,9,6,6,10,9,3,2,5,2,6,2],
[10,7,7,3,2,7,4,5,8,6,4,6,2,7,6,5,8,8,10,3,4,5,5,2,10,7],
[2,4,7,5,2,4,10,7,5,8,10,5,10,5,7,3,9,7,6,5,8,3,9,7,5,2],
[8,8,2,8,2,10,8,5,4,9,8,10,3,9,7,10,4,6,4,9,6,10,4,8,2,8],
[10,9,5,2,7,2,6,8,8,5,5,6,8,5,2,5,4,3,4,9,2,6,3,3,2,7],
[2,4,4,2,2,10,7,3,8,3,10,2,7,6,5,10,10,2,2,8,6,4,9,8,10,8],
[10,2,9,8,5,7,2,5,5,9,5,8,8,9,9,7,9,4,2,3,10,8,4,2,5,6],
[2,2,10,10,8,9,8,4,4,9,7,4,4,10,9,7,5,6,5,10,3,2,3,3,3,3],
[8,3,10,2,7,10,2,4,8,6,9,3,6,3,2,2,5,2,8,2,5,2,4,8,2,5],
[6,3,5,8,2,2,7,8,9,2,8,10,4,3,3,3,2,8,4,2,8,5,2,6,5,5],
[4,8,10,4,9,5,4,10,9,2,8,4,9,7,4,4,4,6,3,5,7,3,2,7,2,7],
[2,2,9,3,4,2,7,10,3,6,2,5,3,8,3,10,10,10,6,3,10,6,7,2,9,2],
[4,8,7,4,2,5,2,9,7,2,7,3,10,8,5,9,9,7,6,2,4,5,8,6,4,8],
[10,7,8,6,7,8,3,2,8,10,5,9,8,8,9,5,8,7,9,2,5,8,5,7,6,7],
[10,3,2,3,9,8,6,5,4,3,2,3,10,9,3,4,5,9,9,10,10,6,6,7,6,7],
[4,8,3,8,4,9,9,3,8,6,9,4,9,2,3,7,4,2,3,3,2,4,10,9,4,8],
[4,6,4,7,3,4,2,2,8,2,10,6,3,5,8,9,7,4,7,8,8,7,6,9,8,7],
[10,6,3,3,3,4,5,3,7,4,5,7,5,2,7,2,4,7,5,9,5,9,2,8,6,8],
[5,2,5,2,5,4,6,6,3,5,8,6,6,4,9,7,9,10,5,4,8,6,9,2,2,10],
[7,2,7,3,7,8,10,8,9,2,10,2,6,9,6,2,4,8,2,9,3,8,6,4,10,3],
[8,6,2,6,3,7,7,8,6,10,6,3,7,2,3,4,2,6,2,4,4,2,9,4,8,10],
[10,3,3,7,3,8,9,3,3,10,8,6,6,4,5,8,5,8,6,5,8,6,9,6,7,2]];
