[0.50,0.17,0.58,0.39,0.35,0.07,0.19,0.21,0.00,0.56,0.52,0.21,0.52,0.19,0.32,0.14,0.04,0.08,0.52,0.35,0.01,0.26,0.28,0.53,0.58,0.51],
[0.09,0.44,0.45,0.34,0.22,0.34,0.51,0.20,0.14,0.25,0.27,0.32,0.47,0.27,0.29,0.38,0.48,0.21,0.57,0.20,0.34,0.01,0.29,0.26,0.36,0.30],
[0.53,0.04,0.23,0.50,0.55,0.33,0.35,0.40,0.06,0.57,0.14,0.57,0.16,0.28,0.22,0.44,0.00,0.09,0.11,0.29,0.48,0.59,0.49,0.45,0.19,0.23],
[0.46,0.48,0.50,0.22,0.18,0.42,0.26,0.42,0.33,0.22,0.14,0.08,0.01,0.21,0.04,0.16,0.18,0.20,0.43,0.40,0.04,0.43,0.49,0.15,0.12,0.37],
[0.14,0.01,0.21,0.33,0.25,0.07,0.22,0.15,0.29,0.40,0.57,0.56,0.22,0.30,0.17,0.36,0.37,0.18,0.57,0.42,0.34,0.15,0.02,0.17,0.55,0.06],
[0.01,0.44,0.21,0.13,0.20,0.35,0.14,0.42,0.08,0.39,0.49,0.29,0.54,0.18,0.09,0.51,0.14,0.31,0.21,0.31,0.07,0.58,0.49,0.05,0.40,0.23],
[0.19,0.42,0.40,0.14,0.47,0.41,0.57,0.08,0.54,0.18,0.43,0.09,0.59,0.51,0.48,0.48,0.20,0.41,0.06,0.29,0.32,0.20,0.00,0.53,0.50,0.08],
[0.51,0.39,0.12,0.30,0.03,0.31,0.12,0.43,0.45,0.59,0.24,0.42,0.07,0.19,0.60,0.50,0.27,0.59,0.41,0.15,0.47,0.01,0.56,0.54,0.30,0.28],
[0.13,0.30,0.21,0.04,0.37,0.11,0.43,0.50,0.41,0.46,0.21,0.53,0.29,0.06,0.52,0.53,0.48,0.60,0.12,0.48,0.50,0.39,0.47,0.31,0.54,0.35],
[0.31,0.50,0.28,0.01,0.18,0.42,0.31,0.39,0.45,0.08,0.50,0.29,0.58,0.31,0.15,0.19,0.24,0.44,0.25,0.17,0.37,0.13,0.16,0.49,0.01,0.07]],
[[0.28,0.49,0.37,0.22,0.23,0.09,0.12,0.52,0.10,0.30,0.33,0.41,0.09,0.19,0.49,0.59,0.48,0.47,0.30,0.02,0.06,0.54,0.46,0.31,0.11,0.23],
[0.44,0.27,0.12,0.45,0.34,0.40,0.34,0.11,0.02,0.57,0.20,0.14,0.49,0.30,0.45,0.22,0.11,0.53,0.41,0.00,0.52,0.28,0.47,0.22,0.31,0.53],
[0.16,0.16,0.24,0.27,0.39,0.07,0.54,0.51,0.52,0.27,0.30,0.26,0.38,0.32,0.23,0.59,0.47,0.12,0.29,0.31,0.34,0.40,0.25,0.15,0.40,0.17],
[0.44,0.27,0.39,0.14,0.20,0.55,0.31,0.43,0.21,0.10,0.51,0.15,0.01,0.43,0.42,0.31,0.09,0.21,0.03,0.32,0.19,0.50,0.45,0.48,0.21,0.19],
[0.28,0.46,0.34,0.07,0.03,0.18,0.34,0.41,0.32,0.54,0.36,0.03,0.37,0.57,0.13,0.28,0.12,0.13,0.11,0.55,0.45,0.20,0.16,0.48,0.52,0.35],
[0.38,0.37,0.23,0.59,0.56,0.51,0.45,0.30,0.58,0.48,0.47,0.32,0.29,0.19,0.26,0.05,0.22,0.03,0.03,0.35,0.31,0.15,0.49,0.41,0.10,0.33],
[0.01,0.25,0.21,0.53,0.00,0.59,0.30,0.23,0.59,0.26,0.14,0.44,0.55,0.12,0.32,0.42,0.44,0.01,0.02,0.10,0.07,0.24,0.13,0.09,0.59,0.43],
[0.24,0.48,0.25,0.34,0.21,0.26,0.59,0.42,0.19,0.59,0.41,0.49,0.22,0.40,0.14,0.36,0.24,0.10,0.48,0.56,0.52,0.32,0.57,0.54,0.42,0.04],
[0.18,0.54,0.13,0.18,0.38,0.37,0.05,0.02,0.11,0.26,0.28,0.10,0.08,0.47,0.09,0.50,0.36,0.32,0.29,0.50,0.08,0.53,0.60,0.57,0.48,0.52],
[0.29,0.45,0.46,0.11,0.49,0.04,0.05,0.02,0.22,0.43,0.40,0.27,0.45,0.51,0.54,0.13,0.01,0.02,0.60,0.11,0.51,0.36,0.43,0.21,0.26,0.51],
[0.14,0.26,0.48,0.02,0.18,0.17,0.47,0.04,0.28,0.37,0.08,0.33,0.39,0.30,0.16,0.19,0.57,0.01,0.10,0.50,0.15,0.11,0.52,0.15,0.22,0.44],
[0.50,0.05,0.04,0.16,0.56,0.18,0.42,0.44,0.20,0.60,0.00,0.07,0.04,0.28,0.44,0.11,0.01,0.23,0.41,0.17,0.42,0.38,0.19,0.52,0.28,0.33],
[0.03,0.20,0.48,0.25,0.04,0.38,0.29,0.09,0.54,0.25,0.26,0.36,0.09,0.46,0.36,0.09,0.54,0.40,0.38,0.38,0.51,0.39,0.00,0.32,0.56,0.42],
[0.10,0.15,0.34,0.38,0.48,0.37,0.58,0.36,0.01,0.03,0.15,0.31,0.11,0.09,0.56,0.37,0.45,0.05,0.24,0.22,0.14,0.17,0.01,0.52,0.55,0.52],
[0.31,0.55,0.25,0.27,0.38,0.35,0.42,0.11,0.13,0.31,0.48,0.11,0.07,0.49,0.14,0.22,0.20,0.25,0.31,0.16,0.02,0.16,0.21,0.26,0.37,0.35],
[0.43,0.39,0.27,0.38,0.31,0.58,0.34,0.56,0.25,0.11,0.30,0.07,0.22,0.43,0.38,0.10,0.54,0.45,0.59,0.07,0.06,0.19,0.32,0.37,0.35,0.34],
[0.53,0.56,0.60,0.30,0.31,0.43,0.09,0.59,0.21,0.40,0.57,0.55,0.36,0.22,0.06,0.06,0.29,0.28,0.49,0.06,0.39,0.43,0.51,0.38,0.50,0.57],
[0.57,0.22,0.34,0.33,0.56,0.26,0.29,0.56,0.56,0.00,0.38,0.05,0.59,0.60,0.45,0.55,0.54,0.21,0.17,0.00,0.27,0.46,0.29,0.15,0.52,0.08],
[0.58,0.43,0.46,0.48,0.40,0.43,0.10,0.14,0.16,0.06,0.40,0.45,0.01,0.37,0.45,0.40,0.42,0.44,0.39,0.27,0.39,0.34,0.48,0.56,0.34,0.14],
[0.42,0.03,0.30,0.34,0.11,0.27,0.17,0.57,0.15,0.57,0.40,0.25,0.11,0.56,0.31,0.51,0.40,0.32,0.28,0.25,0.12,0.10,0.09,0.51,0.37,0.48],
[0.25,0.25,0.44,0.60,0.39,0.25,0.03,0.08,0.59,0.14,0.36,0.16,0.10,0.51,0.13,0.50,0.16,0.24,0.46,0.47,0.15,0.26,0.19,0.43,0.51,0.31],
[0.53,0.60,0.23,0.30,0.47,0.48,0.55,0.31,0.48,0.34,0.57,0.50,0.42,0.56,0.04,0.18,0.12,0.14,0.09,0.25,0.04,0.25,0.49,0.50,0.12,0.04],
[0.16,0.31,0.47,0.07,0.03,0.40,0.06,0.26,0.10,0.54,0.14,0.05,0.25,0.01,0.39,0.22,0.52,0.21,0.17,0.56,0.38,0.29,0.10,0.47,0.54,0.14],
[0.12,0.43,0.04,0.24,0.47,0.19,0.56,0.34,0.26,0.58,0.14,0.32,0.24,0.24,0.26,0.38,0.30,0.51,0.39,0.08,0.13,0.31,0.29,0.30,0.26,0.08],
[0.59,0.36,0.55,0.53,0.50,0.07,0.36,0.54,0.31,0.23,0.13,0.27,0.56,0.39,0.25,0.10,0.11,0.49,0.35,0.37,0.27,0.04,0.28,0.06,0.13,0.41],
[0.36,0.42,0.11,0.03,0.49,0.11,0.39,0.44,0.04,0.29,0.51,0.40,0.23,0.22,0.03,0.35,0.49,0.59,0.14,0.14,0.09,0.25,0.03,0.44,0.02,0.30]],
[[0.48,0.30,0.35,0.01,0.11,0.12,0.42,0.23,0.14,0.32,0.33,0.53,0.16,0.38,0.22,0.07,0.18,0.45,0.29,0.21,0.20,0.17,0.20,0.34,0.32,0.29],
[0.59,0.35,0.13,0.01,0.04,0.01,0.31,0.40,0.01,0.42,0.51,0.44,0.04,0.06,0.15,0.38,0.59,0.31,0.16,0.21,0.37,0.34,0.06,0.06,0.54,0.26],
[0.23,0.14,0.00,0.55,0.43,0.59,0.30,0.56,0.60,0.34,0.57,0.30,0.14,0.58,0.12,0.05,0.42,0.16,0.11,0.57,0.54,0.10,0.28,0.10,0.31,0.06],
[0.43,0.37,0.12,0.38,0.03,0.35,0.52,0.03,0.30,0.36,0.03,0.60,0.32,0.02,0.34,0.29,0.33,0.48,0.27,0.45,0.53,0.09,0.01,0.03,0.07,0.55],
[0.13,0.35,0.05,0.44,0.41,0.49,0.21,0.52,0.27,0.24,0.27,0.19,0.27,0.57,0.55,0.30,0.57,0.26,0.32,0.31,0.55,0.05,0.19,0.23,0.49,0.11],
[0.32,0.50,0.15,0.39,0.46,0.28,0.14,0.51,0.12,0.54,0.40,0.32,0.47,0.06,0.56,0.14,0.25,0.23,0.11,0.20,0.53,0.09,0.46,0.24,0.40,0.41],
[0.29,0.58,0.04,0.18,0.10,0.36,0.09,0.24,0.15,0.54,0.52,0.29,0.45,0.04,0.23,0.25,0.36,0.10,0.31,0.32,0.24,0.57,0.55,0.35,0.16,0.48],
[0.44,0.02,0.12,0.24,0.44,0.41,0.22,0.48,0.59,0.32,0.24,0.08,0.56,0.39,0.02,0.48,0.08,0.48,0.52,0.32,0.13,0.28,0.42,0.44,0.00,0.06],
[0.41,0.55,0.41,0.57,0.43,0.25,0.59,0.55,0.49,0.43,0.35,0.11,0.31,0.34,0.43,0.56,0.42,0.39,0.35,0.44,0.27,0.43,0.32,0.19,0.15,0.44],
[0.47,0.56,0.28,0.47,0.02,0.09,0.42,0.43,0.06,0.25,0.08,0.05,0.19,0.57,0.48,0.55,0.08,0.20,0.29,0.51,0.16,0.11,0.30,0.51,0.55,0.58],
[0.34,0.27,0.17,0.49,0.11,0.04,0.45,0.39,0.51,0.47,0.48,0.33,0.30,0.54,0.58,0.38,0.59,0.17,0.35,0.48,0.12,0.44,0.07,0.41,0.35,0.23],
[0.52,0.06,0.14,0.47,0.03,0.47,0.14,0.20,0.36,0.25,0.24,0.21,0.04,0.14,0.08,0.52,0.47,0.38,0.46,0.45,0.16,0.45,0.02,0.51,0.33,0.13],
[0.35,0.40,0.54,0.10,0.03,0.46,0.16,0.17,0.33,0.19,0.04,0.47,0.39,0.40,0.11,0.03,0.01,0.15,0.17,0.09,0.07,0.04,0.47,0.53,0.49,0.03],
[0.38,0.50,0.54,0.11,0.03,0.29,0.51,0.57,0.40,0.54,0.43,0.56,0.10,0.16,0.15,0.14,0.03,0.54,0.54,0.14,0.57,0.55,0.29,0.14,0.04,0.37],
[0.18,0.51,0.30,0.06,0.53,0.08,0.57,0.48,0.19,0.60,0.17,0.10,0.57,0.56,0.04,0.40,0.52,0.14,0.56,0.07,0.28,0.59,0.01,0.23,0.13,0.58],
[0.18,0.42,0.12,0.21,0.19,0.30,0.12,0.49,0.36,0.05,0.57,0.33,0.53,0.15,0.32,0.10,0.25,0.30,0.06,0.29,0.10,0.58,0.43,0.07,0.05,0.11],
[0.06,0.07,0.34,0.19,0.05,0.51,0.01,0.16,0.13,0.20,0.46,0.25,0.09,0.22,0.30,0.06,0.55,0.23,0.21,0.27,0.33,0.46,0.57,0.39,0.15,0.07],
[0.38,0.58,0.14,0.43,0.10,0.20,0.50,0.44,0.39,0.54,0.35,0.40,0.11,0.48,0.01,0.57,0.13,0.10,0.19,0.43,0.16,0.13,0.06,0.37,0.40,0.39],
[0.23,0.37,0.18,0.39,0.44,0.56,0.37,0.58,0.39,0.47,0.18,0.28,0.31,0.57,0.22,0.06,0.37,0.33,0.54,0.38,0.29,0.07,0.47,0.48,0.50,0.03],
[0.01,0.56,0.40,0.42,0.34,0.03,0.19,0.52,0.42,0.04,0.48,0.19,0.02,0.27,0.06,0.20,0.55,0.37,0.17,0.17,0.43,0.53,0.50,0.37,0.31,0.19],
[0.44,0.18,0.07,0.33,0.21,0.08,0.29,0.01,0.50,0.03,0.04,0.09,0.56,0.47,0.13,0.44,0.06,0.15,0.10,0.12,0.35,0.05,0.49,0.51,0.22,0.32],
[0.45,0.11,0.09,0.16,0.30,0.52,0.34,0.37,0.25,0.55,0.46,0.54,0.57,0.36,0.57,0.01,0.45,0.53,0.48,0.58,0.37,0.53,0.13,0.47,0.05,0.48],
[0.52,0.54,0.39,0.14,0.26,0.24,0.25,0.35,0.40,0.56,0.27,0.14,0.33,0.52,0.09,0.19,0.47,0.06,0.55,0.44,0.07,0.40,0.37,0.54,0.38,0.14],
[0.48,0.51,0.01,0.53,0.39,0.53,0.47,0.18,0.06,0.13,0.42,0.31,0.48,0.22,0.27,0.15,0.36,0.00,0.07,0.45,0.19,0.53,0.51,0.13,0.37,0.58],
[0.53,0.15,0.52,0.31,0.28,0.40,0.22,0.29,0.33,0.02,0.22,0.20,0.20,0.28,0.34,0.02,0.59,0.21,0.25,0.26,0.36,0.01,0.26,0.43,0.46,0.45],
[0.36,0.37,0.58,0.14,0.34,0.52,0.28,0.26,0.23,0.57,0.06,0.45,0.26,0.39,0.47,0.47,0.59,0.07,0.15,0.33,0.09,0.15,0.54,0.34,0.41,0.30]],
[[0.34,0.07,0.13,0.20,0.53,0.49,0.57,0.51,0.03,0.31,0.43,0.31,0.57,0.06,0.27,0.03,0.51,0.53,0.42,0.38,0.40,0.41,0.44,0.56,0.13,0.54],
[0.10,0.07,0.27,0.51,0.37,0.02,0.59,0.50,0.22,0.51,0.39,0.18,0.42,0.41,0.49,0.25,0.12,0.46,0.31,0.39,0.49,0.21,0.32,0.30,0.59,0.13],
[0.11,0.43,0.08,0.24,0.37,0.18,0.32,0.04,0.09,0.09,0.06,0.08,0.59,0.28,0.59,0.37,0.46,0.42,0.19,0.35,0.07,0.31,0.21,0.38,0.11,0.10],
[0.59,0.43,0.40,0.58,0.56,0.52,0.42,0.04,0.16,0.18,0.22,0.47,0.23,0.32,0.56,0.29,0.40,0.55,0.56,0.39,0.32,0.42,0.21,0.51,0.17,0.28],
[0.22,0.38,0.05,0.33,0.48,0.04,0.16,0.29,0.03,0.11,0.20,0.44,0.15,0.36,0.03,0.37,0.23,0.25,0.09,0.19,0.54,0.48,0.14,0.50,0.27,0.46],
[0.32,0.48,0.37,0.49,0.16,0.59,0.27,0.22,0.32,0.15,0.26,0.47,0.44,0.29,0.58,0.04,0.13,0.13,0.40,0.15,0.50,0.04,0.40,0.59,0.23,0.34],
[0.47,0.37,0.24,0.15,0.23,0.56,0.03,0.00,0.46,0.19,0.59,0.13,0.41,0.31,0.28,0.07,0.18,0.12,0.35,0.16,0.16,0.48,0.30,0.57,0.03,0.20],
[0.00,0.44,0.19,0.23,0.18,0.06,0.00,0.42,0.21,0.23,0.39,0.24,0.23,0.24,0.44,0.22,0.37,0.24,0.53,0.05,0.31,0.11,0.17,0.07,0.27,0.34],
[0.55,0.57,0.30,0.58,0.17,0.30,0.41,0.35,0.54,0.59,0.42,0.54,0.42,0.03,0.17,0.20,0.27,0.40,0.44,0.11,0.02,0.21,0.35,0.55,0.27,0.06],
[0.06,0.44,0.13,0.33,0.18,0.08,0.30,0.48,0.06,0.46,0.19,0.47,0.22,0.12,0.46,0.04,0.06,0.28,0.06,0.23,0.48,0.33,0.02,0.33,0.44,0.05],
[0.54,0.19,0.60,0.21,0.26,0.06,0.05,0.39,0.39,0.23,0.46,0.09,0.11,0.52,0.55,0.30,0.39,0.17,0.43,0.25,0.21,0.49,0.53,0.27,0.11,0.42],
[0.00,0.14,0.14,0.44,0.19,0.08,0.03,0.18,0.29,0.29,0.24,0.34,0.08,0.03,0.57,0.54,0.12,0.08,0.46,0.07,0.38,0.25,0.24,0.21,0.51,0.45],
[0.10,0.44,0.12,0.21,0.26,0.12,0.35,0.40,0.56,0.54,0.48,0.60,0.12,0.17,0.29,0.36,0.51,0.36,0.39,0.48,0.31,0.51,0.56,0.17,0.58,0.35],
[0.42,0.22,0.56,0.33,0.07,0.06,0.17,0.18,0.27,0.43,0.30,0.02,0.23,0.26,0.56,0.11,0.26,0.07,0.29,0.55,0.43,0.20,0.31,0.23,0.08,0.01],
[0.13,0.05,0.18,0.11,0.39,0.00,0.33,0.35,0.33,0.40,0.41,0.50,0.58,0.08,0.33,0.28,0.10,0.56,0.54,0.05,0.07,0.20,0.13,0.36,0.14,0.56],
[0.56,0.45,0.19,0.04,0.47,0.32,0.09,0.05,0.43,0.48,0.05,0.17,0.24,0.38,0.57,0.04,0.29,0.55,0.12,0.02,0.23,0.22,0.57,0.17,0.27,0.04],
[0.37,0.40,0.40,0.51,0.36,0.36,0.37,0.54,0.40,0.23,0.26,0.49,0.28,0.10,0.37,0.33,0.27,0.01,0.12,0.23,0.05,0.41,0.18,0.17,0.42,0.41],
[0.39,0.39,0.58,0.06,0.44,0.34,0.45,0.24,0.26,0.21,0.59,0.02,0.16,0.39,0.25,0.42,0.28,0.54,0.52,0.05,0.27,0.19,0.05,0.39,0.42,0.10],
[0.20,0.00,0.28,0.02,0.41,0.06,0.41,0.39,0.12,0.25,0.13,0.58,0.48,0.39,0.19,0.48,0.41,0.34,0.27,0.06,0.16,0.55,0.60,0.08,0.60,0.27],
[0.27,0.05,0.06,0.09,0.15,0.26,0.09,0.43,0.27,0.50,0.49,0.08,0.29,0.02,0.33,0.42,0.59,0.21,0.21,0.18,0.09,0.02,0.53,0.36,0.08,0.09],
[0.31,0.08,0.18,0.30,0.35,0.44,0.35,0.41,0.53,0.51,0.06,0.03,0.34,0.34,0.53,0.23,0.42,0.22,0.25,0.15,0.04,0.24,0.37,0.25,0.42,0.46],
[0.27,0.35,0.22,0.35,0.44,0.52,0.43,0.02,0.23,0.17,0.46,0.58,0.58,0.40,0.49,0.05,0.42,0.23,0.38,0.35,0.46,0.20,0.57,0.10,0.35,0.01],
[0.34,0.12,0.25,0.17,0.57,0.52,0.52,0.19,0.27,0.36,0.11,0.09,0.38,0.34,0.27,0.24,0.32,0.25,0.03,0.21,0.29,0.45,0.44,0.07,0.20,0.30],
[0.27,0.17,0.40,0.02,0.17,0.14,0.14,0.43,0.31,0.11,0.35,0.23,0.30,0.01,0.59,0.42,0.11,0.36,0.16,0.37,0.00,0.48,0.02,0.04,0.10,0.31],
[0.49,0.54,0.38,0.09,0.24,0.06,0.26,0.04,0.08,0.44,0.18,0.22,0.27,0.49,0.33,0.02,0.12,0.04,0.03,0.11,0.45,0.14,0.47,0.02,0.51,0.47],
[0.50,0.53,0.51,0.60,0.24,0.40,0.54,0.02,0.50,0.17,0.07,0.16,0.21,0.15,0.60,0.39,0.37,0.27,0.28,0.11,0.28,0.40,0.14,0.31,0.51,0.60]]];

alpha = 
[0.55,0.53,0.40,0.52];

c = 
[[8,9,10,3,4,7,7,5,4,2,4,9,9,3,3,4,7,2,6,9,2,6,3,8,9,5],
[2,3,8,10,4,4,7,10,5,7,5,8,10,5,6,3,3,4,2,4,6,7,3,2,6,3],
[4,7,9,10,10,8,2,6,7,2,8,3,2,2,8,5,6,6,8,2,5,9,4,6,10,9],
[2,2,7,4,3,9,7,9,8,5,6,7,9,2,7,4,2,7,2,6,8,6,10,5,6,5],
[2,9,7,10,5,7,8,10,8,7,6,4,5,2,7,7,7,5,8,3,5,6,7,5,10,4],
[10,10,6,3,2,6,8,7,3,2,10,7,8,7,3,4,10,7,4,4,3,7,6,7,8,9],
[9,4,4,9,5,3,6,9,4,6,2,9,9,10,9,6,6,5,3,7,7,9,10,7,2,3],
[10,6,6,7,5,5,8,7,3,9,6,5,7,6,7,5,4,5,4,10,7,6,4,8,2,7],
[6,2,10,5,10,9,9,5,5,10,8,9,4,7,7,6,8,10,2,4,4,2,5,4,8,2],
[8,10,6,9,4,9,7,3,3,6,10,8,7,3,8,5,8,8,8,3,4,6,2,2,6,3],
[2,10,3,7,8,10,6,3,6,7,10,9,8,2,4,8,7,9,7,4,10,4,8,6,5,10],
[8,4,10,3,3,9,9,4,5,6,10,7,8,3,3,7,10,8,6,3,5,2,9,8,2,6],
[8,8,8,10,6,5,3,5,5,4,10,3,4,4,6,4,8,10,5,9,4,5,4,8,4,5],
[6,9,2,4,3,9,2,9,8,6,2,7,7,5,7,7,4,9,7,6,2,2,5,4,8,8],
[5,10,3,5,5,8,4,5,10,5,10,8,3,7,10,10,10,5,4,6,10,5,5,4,9,3],
[5,4,3,2,10,6,10,9,10,4,6,3,6,4,4,5,8,3,9,8,3,8,2,3,4,8],
[6,5,8,5,4,2,7,6,9,4,10,7,2,9,7,5,8,2,7,8,4,2,10,2,6,9],
[6,6,10,6,10,6,9,8,7,3,6,3,5,5,3,4,8,3,10,4,4,5,5,7,10,7],
[8,7,5,3,5,7,6,2,3,3,4,8,9,9,7,3,8,10,4,9,2,10,9,10,3,2],
[2,4,8,10,7,5,6,8,4,7,5,8,8,6,10,10,3,6,9,9,5,4,6,7,3,6],
[4,8,3,4,8,4,6,5,10,10,6,6,7,7,9,10,4,6,5,10,4,5,4,9,10,7],
[2,5,2,10,10,4,7,2,4,5,2,9,6,2,8,9,4,4,5,2,4,7,5,5,5,7],
[8,5,5,7,8,3,2,8,3,8,9,8,8,2,9,7,7,5,7,4,10,7,5,4,7,5],
[7,10,6,10,4,4,2,5,7,9,7,5,6,6,2,2,10,7,3,9,10,8,10,6,9,9],
[2,10,2,5,2,7,3,6,5,5,6,5,7,10,3,10,4,6,5,3,6,4,6,5,9,5],
[10,8,7,6,4,5,5,2,8,5,6,7,7,9,9,10,10,5,9,10,4,9,3,7,10,5]];
