[0.44,0.44,0.59,0.58,0.39,0.24,0.19,0.30,0.57,0.58,0.20,0.36,0.25,0.59,0.21,0.21,0.23,0.15,0.42,0.55,0.52,0.15,0.16,0.60,0.11,0.17],
[0.23,0.28,0.29,0.32,0.34,0.14,0.16,0.33,0.12,0.55,0.57,0.31,0.25,0.54,0.29,0.45,0.30,0.54,0.44,0.51,0.15,0.07,0.06,0.58,0.02,0.58],
[0.12,0.18,0.58,0.23,0.36,0.20,0.51,0.05,0.52,0.25,0.19,0.09,0.58,0.30,0.04,0.55,0.01,0.29,0.50,0.31,0.14,0.20,0.25,0.58,0.11,0.40],
[0.04,0.17,0.38,0.07,0.15,0.50,0.25,0.13,0.13,0.01,0.33,0.04,0.06,0.26,0.29,0.25,0.34,0.27,0.55,0.38,0.22,0.56,0.07,0.12,0.27,0.21],
[0.32,0.52,0.19,0.43,0.32,0.23,0.00,0.10,0.30,0.16,0.60,0.55,0.29,0.13,0.56,0.02,0.17,0.02,0.28,0.46,0.26,0.03,0.14,0.22,0.41,0.36],
[0.18,0.48,0.48,0.45,0.09,0.20,0.37,0.28,0.03,0.09,0.52,0.03,0.19,0.22,0.19,0.19,0.17,0.48,0.32,0.12,0.51,0.49,0.14,0.19,0.36,0.41],
[0.22,0.49,0.02,0.03,0.25,0.20,0.51,0.13,0.06,0.00,0.33,0.43,0.29,0.36,0.52,0.20,0.40,0.11,0.42,0.59,0.30,0.59,0.47,0.02,0.11,0.38],
[0.52,0.25,0.56,0.27,0.06,0.18,0.17,0.08,0.21,0.42,0.29,0.12,0.56,0.34,0.12,0.29,0.17,0.41,0.05,0.09,0.01,0.45,0.20,0.43,0.44,0.51],
[0.42,0.30,0.53,0.53,0.08,0.45,0.19,0.04,0.12,0.25,0.23,0.29,0.33,0.43,0.11,0.02,0.55,0.07,0.36,0.08,0.36,0.53,0.48,0.41,0.03,0.50],
[0.26,0.23,0.33,0.09,0.14,0.15,0.40,0.07,0.08,0.48,0.51,0.27,0.52,0.03,0.51,0.15,0.32,0.24,0.58,0.43,0.26,0.53,0.50,0.02,0.01,0.25],
[0.55,0.49,0.06,0.58,0.39,0.32,0.21,0.12,0.41,0.35,0.27,0.21,0.41,0.35,0.08,0.33,0.02,0.00,0.36,0.53,0.15,0.08,0.17,0.13,0.51,0.43],
[0.06,0.40,0.45,0.07,0.06,0.41,0.57,0.12,0.39,0.36,0.44,0.60,0.48,0.25,0.35,0.15,0.46,0.16,0.50,0.54,0.49,0.51,0.54,0.24,0.45,0.09],
[0.32,0.02,0.22,0.23,0.45,0.28,0.03,0.31,0.35,0.08,0.11,0.32,0.20,0.50,0.08,0.04,0.50,0.55,0.29,0.25,0.10,0.15,0.41,0.60,0.08,0.30],
[0.51,0.03,0.54,0.36,0.12,0.26,0.37,0.34,0.49,0.23,0.02,0.52,0.53,0.37,0.00,0.05,0.09,0.20,0.55,0.17,0.24,0.45,0.12,0.53,0.10,0.22],
[0.08,0.51,0.22,0.16,0.21,0.13,0.19,0.15,0.48,0.31,0.41,0.26,0.05,0.30,0.49,0.07,0.22,0.42,0.44,0.22,0.46,0.54,0.42,0.41,0.11,0.07],
[0.26,0.23,0.60,0.36,0.45,0.07,0.27,0.07,0.23,0.48,0.20,0.42,0.03,0.09,0.13,0.45,0.35,0.18,0.15,0.23,0.24,0.37,0.05,0.09,0.60,0.51],
[0.02,0.42,0.33,0.13,0.49,0.59,0.36,0.48,0.35,0.21,0.56,0.03,0.29,0.19,0.51,0.49,0.02,0.54,0.58,0.15,0.38,0.32,0.32,0.53,0.55,0.57],
[0.31,0.00,0.05,0.30,0.52,0.07,0.12,0.24,0.20,0.01,0.23,0.56,0.49,0.59,0.18,0.45,0.02,0.46,0.05,0.52,0.36,0.06,0.46,0.33,0.21,0.24],
[0.06,0.53,0.18,0.01,0.50,0.48,0.01,0.55,0.19,0.53,0.02,0.31,0.17,0.22,0.32,0.41,0.19,0.22,0.40,0.36,0.07,0.41,0.23,0.12,0.33,0.58],
[0.18,0.19,0.32,0.39,0.44,0.37,0.32,0.01,0.38,0.22,0.50,0.40,0.17,0.09,0.33,0.19,0.40,0.50,0.41,0.12,0.31,0.60,0.33,0.11,0.36,0.40],
[0.52,0.59,0.52,0.26,0.58,0.10,0.45,0.29,0.49,0.29,0.07,0.21,0.31,0.45,0.43,0.20,0.25,0.60,0.29,0.58,0.18,0.09,0.48,0.60,0.21,0.20],
[0.60,0.54,0.31,0.36,0.35,0.23,0.35,0.27,0.49,0.32,0.37,0.35,0.02,0.26,0.04,0.08,0.47,0.34,0.53,0.30,0.55,0.18,0.29,0.24,0.16,0.48]],
[[0.33,0.05,0.47,0.54,0.24,0.47,0.48,0.55,0.23,0.23,0.18,0.58,0.50,0.08,0.30,0.27,0.42,0.32,0.52,0.46,0.40,0.39,0.20,0.34,0.09,0.15],
[0.52,0.39,0.39,0.08,0.26,0.12,0.13,0.14,0.06,0.37,0.01,0.54,0.32,0.24,0.17,0.51,0.21,0.06,0.58,0.52,0.33,0.41,0.23,0.25,0.27,0.04],
[0.05,0.47,0.37,0.14,0.02,0.29,0.52,0.41,0.37,0.19,0.53,0.50,0.33,0.59,0.27,0.34,0.53,0.59,0.58,0.09,0.49,0.19,0.16,0.47,0.11,0.48],
[0.28,0.34,0.14,0.55,0.38,0.18,0.42,0.15,0.32,0.44,0.44,0.25,0.26,0.21,0.43,0.19,0.11,0.16,0.18,0.37,0.50,0.11,0.36,0.48,0.20,0.25],
[0.07,0.36,0.12,0.17,0.24,0.41,0.52,0.38,0.35,0.29,0.56,0.18,0.44,0.29,0.02,0.28,0.53,0.28,0.49,0.37,0.47,0.00,0.53,0.05,0.37,0.43],
[0.16,0.13,0.31,0.37,0.38,0.38,0.13,0.50,0.55,0.37,0.31,0.47,0.15,0.06,0.16,0.11,0.24,0.01,0.40,0.26,0.29,0.33,0.54,0.18,0.10,0.41],
[0.18,0.02,0.46,0.55,0.46,0.02,0.09,0.16,0.39,0.47,0.54,0.52,0.37,0.49,0.29,0.08,0.36,0.44,0.15,0.52,0.55,0.38,0.52,0.35,0.04,0.21],
[0.08,0.58,0.39,0.18,0.39,0.58,0.20,0.25,0.53,0.06,0.27,0.02,0.22,0.07,0.48,0.16,0.58,0.25,0.05,0.27,0.34,0.40,0.11,0.48,0.32,0.06],
[0.27,0.24,0.41,0.31,0.45,0.49,0.29,0.25,0.06,0.08,0.22,0.26,0.33,0.15,0.32,0.00,0.17,0.54,0.07,0.05,0.10,0.05,0.31,0.14,0.32,0.04],
[0.55,0.43,0.52,0.27,0.49,0.19,0.51,0.30,0.50,0.36,0.19,0.19,0.01,0.25,0.27,0.23,0.52,0.59,0.39,0.24,0.59,0.56,0.17,0.06,0.01,0.27],
[0.11,0.31,0.41,0.43,0.36,0.36,0.26,0.28,0.02,0.15,0.47,0.53,0.45,0.36,0.29,0.04,0.55,0.30,0.29,0.21,0.53,0.21,0.21,0.32,0.45,0.20],
[0.27,0.02,0.26,0.28,0.29,0.38,0.60,0.11,0.21,0.35,0.47,0.47,0.03,0.49,0.02,0.49,0.42,0.48,0.26,0.12,0.52,0.21,0.42,0.21,0.42,0.35],
[0.42,0.03,0.07,0.27,0.23,0.34,0.29,0.49,0.02,0.59,0.27,0.02,0.09,0.48,0.37,0.56,0.35,0.40,0.45,0.38,0.29,0.27,0.25,0.55,0.39,0.17],
[0.15,0.20,0.38,0.57,0.55,0.20,0.00,0.02,0.47,0.23,0.36,0.17,0.12,0.38,0.16,0.39,0.40,0.25,0.27,0.17,0.21,0.02,0.57,0.06,0.40,0.26],
[0.33,0.05,0.21,0.12,0.22,0.37,0.32,0.00,0.34,0.28,0.21,0.34,0.30,0.08,0.57,0.06,0.25,0.09,0.44,0.40,0.49,0.25,0.05,0.16,0.42,0.26],
[0.18,0.39,0.32,0.58,0.06,0.06,0.03,0.27,0.18,0.25,0.04,0.50,0.25,0.38,0.17,0.46,0.12,0.47,0.54,0.09,0.53,0.18,0.18,0.37,0.59,0.07],
[0.02,0.04,0.23,0.44,0.30,0.40,0.23,0.03,0.38,0.29,0.09,0.41,0.56,0.26,0.06,0.60,0.16,0.31,0.38,0.34,0.16,0.50,0.21,0.10,0.59,0.14],
[0.28,0.17,0.51,0.27,0.24,0.53,0.31,0.47,0.37,0.01,0.27,0.00,0.04,0.05,0.29,0.12,0.46,0.25,0.39,0.52,0.24,0.55,0.22,0.02,0.28,0.39],
[0.52,0.49,0.49,0.51,0.03,0.17,0.08,0.54,0.44,0.32,0.47,0.15,0.19,0.24,0.16,0.46,0.24,0.20,0.51,0.52,0.32,0.37,0.17,0.10,0.29,0.42],
[0.05,0.51,0.44,0.33,0.30,0.35,0.22,0.19,0.26,0.25,0.36,0.34,0.19,0.20,0.06,0.05,0.35,0.25,0.29,0.51,0.12,0.53,0.10,0.03,0.45,0.42],
[0.40,0.02,0.52,0.09,0.44,0.57,0.60,0.27,0.31,0.30,0.03,0.53,0.49,0.29,0.18,0.25,0.03,0.37,0.45,0.09,0.42,0.20,0.35,0.11,0.11,0.46],
[0.03,0.21,0.49,0.48,0.03,0.29,0.50,0.56,0.38,0.34,0.53,0.38,0.01,0.24,0.08,0.04,0.17,0.57,0.33,0.34,0.22,0.36,0.11,0.07,0.45,0.53],
[0.28,0.20,0.04,0.39,0.06,0.08,0.60,0.55,0.56,0.03,0.25,0.46,0.59,0.02,0.20,0.52,0.40,0.21,0.16,0.48,0.25,0.32,0.44,0.58,0.07,0.06],
[0.33,0.18,0.13,0.18,0.11,0.41,0.38,0.15,0.20,0.44,0.22,0.19,0.40,0.18,0.23,0.04,0.05,0.21,0.06,0.25,0.13,0.46,0.46,0.29,0.34,0.12],
[0.01,0.18,0.09,0.07,0.24,0.43,0.25,0.37,0.01,0.36,0.18,0.39,0.51,0.38,0.23,0.13,0.57,0.03,0.31,0.20,0.07,0.36,0.41,0.13,0.01,0.54],
[0.59,0.47,0.23,0.33,0.59,0.24,0.52,0.08,0.31,0.16,0.51,0.56,0.53,0.51,0.32,0.12,0.30,0.22,0.49,0.53,0.35,0.47,0.56,0.06,0.06,0.02]],
[[0.42,0.47,0.15,0.43,0.42,0.15,0.30,0.04,0.48,0.28,0.28,0.40,0.36,0.59,0.56,0.27,0.55,0.49,0.18,0.26,0.01,0.49,0.49,0.50,0.42,0.24],
[0.37,0.37,0.30,0.43,0.39,0.12,0.30,0.55,0.55,0.12,0.09,0.25,0.16,0.58,0.53,0.44,0.37,0.29,0.43,0.33,0.56,0.38,0.22,0.15,0.04,0.23],
[0.03,0.52,0.13,0.45,0.16,0.49,0.22,0.46,0.32,0.02,0.58,0.03,0.56,0.53,0.15,0.06,0.17,0.31,0.03,0.10,0.15,0.41,0.40,0.58,0.14,0.36],
[0.36,0.36,0.51,0.39,0.59,0.54,0.32,0.12,0.39,0.48,0.01,0.02,0.34,0.34,0.03,0.31,0.36,0.60,0.24,0.51,0.05,0.41,0.22,0.09,0.52,0.37],
[0.50,0.31,0.36,0.04,0.08,0.11,0.40,0.59,0.51,0.39,0.53,0.22,0.50,0.33,0.10,0.52,0.34,0.44,0.25,0.37,0.15,0.02,0.37,0.39,0.53,0.42],
[0.21,0.15,0.51,0.12,0.53,0.41,0.44,0.28,0.44,0.51,0.39,0.24,0.50,0.30,0.03,0.43,0.52,0.53,0.16,0.02,0.45,0.50,0.46,0.10,0.27,0.01],
[0.12,0.04,0.40,0.05,0.46,0.01,0.20,0.37,0.13,0.13,0.18,0.57,0.41,0.02,0.48,0.21,0.26,0.38,0.51,0.29,0.21,0.43,0.22,0.37,0.45,0.07],
[0.26,0.31,0.17,0.54,0.32,0.29,0.58,0.12,0.34,0.44,0.12,0.54,0.21,0.25,0.07,0.39,0.22,0.48,0.41,0.10,0.09,0.07,0.48,0.59,0.36,0.09],
[0.42,0.58,0.45,0.27,0.05,0.12,0.58,0.23,0.05,0.30,0.52,0.03,0.42,0.26,0.47,0.54,0.20,0.08,0.19,0.27,0.47,0.41,0.15,0.28,0.51,0.23],
[0.35,0.38,0.23,0.10,0.47,0.05,0.08,0.32,0.32,0.14,0.44,0.31,0.36,0.50,0.01,0.28,0.53,0.43,0.54,0.40,0.37,0.14,0.48,0.56,0.41,0.35],
[0.37,0.56,0.02,0.28,0.19,0.37,0.07,0.42,0.47,0.54,0.46,0.56,0.26,0.19,0.09,0.10,0.49,0.46,0.00,0.50,0.14,0.53,0.33,0.08,0.33,0.10],
[0.23,0.20,0.06,0.04,0.55,0.43,0.60,0.57,0.12,0.19,0.34,0.18,0.01,0.22,0.12,0.47,0.17,0.38,0.06,0.27,0.48,0.55,0.12,0.49,0.45,0.26],
[0.41,0.17,0.35,0.14,0.27,0.58,0.34,0.33,0.01,0.29,0.16,0.01,0.27,0.28,0.20,0.01,0.46,0.21,0.23,0.58,0.08,0.40,0.36,0.13,0.06,0.24],
[0.08,0.19,0.13,0.53,0.45,0.54,0.10,0.20,0.08,0.37,0.18,0.42,0.10,0.19,0.11,0.27,0.20,0.38,0.54,0.40,0.39,0.40,0.01,0.02,0.38,0.08],
[0.42,0.14,0.22,0.48,0.38,0.30,0.07,0.51,0.22,0.52,0.45,0.33,0.11,0.53,0.10,0.29,0.35,0.20,0.48,0.46,0.47,0.08,0.24,0.41,0.48,0.03],
[0.21,0.49,0.05,0.59,0.57,0.46,0.13,0.19,0.34,0.51,0.48,0.41,0.42,0.11,0.32,0.27,0.43,0.44,0.20,0.54,0.13,0.55,0.14,0.01,0.41,0.01],
[0.09,0.06,0.42,0.57,0.09,0.04,0.46,0.14,0.03,0.43,0.60,0.16,0.02,0.34,0.08,0.50,0.15,0.50,0.01,0.47,0.17,0.45,0.31,0.37,0.38,0.44],
[0.33,0.52,0.45,0.14,0.53,0.54,0.20,0.36,0.52,0.29,0.39,0.38,0.42,0.43,0.21,0.42,0.59,0.23,0.16,0.06,0.14,0.31,0.56,0.15,0.19,0.13],
[0.60,0.50,0.51,0.38,0.35,0.24,0.30,0.20,0.38,0.23,0.14,0.57,0.59,0.06,0.26,0.39,0.44,0.08,0.21,0.05,0.50,0.20,0.28,0.07,0.26,0.42],
[0.38,0.23,0.57,0.57,0.36,0.56,0.47,0.27,0.34,0.22,0.50,0.04,0.42,0.28,0.28,0.56,0.26,0.27,0.02,0.52,0.05,0.45,0.60,0.27,0.50,0.50],
[0.47,0.18,0.57,0.13,0.60,0.35,0.36,0.57,0.32,0.12,0.53,0.19,0.39,0.27,0.41,0.29,0.31,0.23,0.58,0.59,0.19,0.23,0.25,0.21,0.15,0.31],
[0.06,0.15,0.57,0.56,0.05,0.44,0.15,0.02,0.57,0.15,0.37,0.33,0.11,0.09,0.45,0.04,0.28,0.24,0.31,0.10,0.53,0.02,0.33,0.51,0.01,0.52],
[0.14,0.26,0.13,0.29,0.57,0.19,0.43,0.54,0.15,0.49,0.38,0.30,0.51,0.35,0.44,0.28,0.08,0.56,0.37,0.53,0.60,0.05,0.16,0.31,0.15,0.09],
[0.33,0.48,0.60,0.33,0.40,0.14,0.59,0.52,0.42,0.56,0.11,0.26,0.50,0.27,0.14,0.28,0.57,0.05,0.03,0.41,0.33,0.11,0.37,0.10,0.04,0.36],
[0.15,0.20,0.07,0.30,0.29,0.39,0.18,0.29,0.13,0.58,0.43,0.12,0.50,0.25,0.08,0.01,0.51,0.58,0.28,0.05,0.27,0.24,0.10,0.30,0.05,0.43],
[0.41,0.42,0.53,0.45,0.18,0.08,0.05,0.25,0.38,0.34,0.04,0.56,0.03,0.17,0.53,0.46,0.29,0.43,0.11,0.37,0.44,0.01,0.36,0.11,0.06,0.02]]];

alpha = 
[0.52,0.45,0.51,0.54];

c = 
[[8,6,6,4,5,5,7,5,3,3,2,8,2,8,3,8,6,7,5,5,6,7,6,3,10,4],
[5,2,9,9,4,4,4,8,6,5,10,10,8,2,9,6,8,7,10,8,4,5,4,8,6,6],
[2,2,7,10,2,10,8,9,6,10,3,6,6,5,8,5,2,3,3,10,8,9,6,5,6,7],
[9,6,4,2,8,2,9,5,10,10,2,5,6,7,5,5,9,9,7,6,10,7,6,2,4,3],
[7,7,4,3,3,9,5,3,10,3,10,8,4,7,5,4,10,10,7,2,2,4,7,7,6,6],
[4,10,4,4,9,10,9,3,9,8,10,3,7,9,2,6,5,2,2,8,5,9,5,8,9,6],
[8,6,9,4,10,9,3,2,3,2,10,8,3,6,6,9,5,2,8,6,5,2,6,5,6,7],
[3,10,3,2,3,9,4,10,2,10,9,4,10,10,2,9,5,3,4,9,8,8,8,5,10,2],
[3,3,3,8,9,5,5,8,3,6,6,3,3,5,2,8,7,2,7,5,7,9,4,10,7,10],
[5,4,5,2,2,4,3,4,8,8,7,2,5,6,4,8,7,6,2,7,3,7,5,7,8,2],
[5,10,8,8,9,9,9,10,9,9,4,8,2,8,6,5,9,7,7,9,4,3,2,4,7,2],
[7,8,5,4,8,6,3,5,10,2,10,8,8,8,7,10,4,7,6,8,9,4,4,5,9,5],
[5,8,7,8,8,2,5,9,4,10,4,4,2,3,2,2,8,8,6,4,6,8,7,10,5,5],
[10,6,7,8,7,10,5,3,5,9,10,8,7,4,7,7,4,8,7,4,6,4,8,10,4,3],
[8,9,2,9,2,10,2,7,6,7,4,7,7,7,6,6,2,9,6,6,4,8,3,9,8,5],
[9,6,4,2,7,8,7,6,5,7,5,5,10,7,9,10,4,5,4,6,7,5,4,3,9,6],
[7,8,2,3,2,9,7,2,9,10,7,6,3,10,9,7,4,7,10,2,6,3,3,7,7,9],
[10,8,10,8,10,4,3,2,5,10,7,8,10,6,8,6,8,7,5,4,3,6,9,10,4,3],
[2,6,8,6,4,5,3,3,2,2,3,10,9,7,9,6,4,8,8,8,2,3,5,3,5,4],
[7,2,3,10,3,2,3,7,6,5,10,5,4,8,3,5,7,2,10,3,4,2,7,8,6,7],
[9,7,7,3,8,10,3,9,7,2,7,8,5,9,2,4,3,4,8,3,6,2,10,3,3,3],
[3,9,9,6,3,7,2,8,6,8,6,6,5,2,6,8,9,8,7,9,10,6,10,6,7,5],
[6,6,4,8,7,4,4,3,8,3,6,6,8,2,2,3,6,3,3,8,9,10,5,5,7,3],
[8,4,7,4,7,9,7,9,6,3,9,6,3,6,8,7,2,5,5,9,4,7,10,5,5,8],
[3,6,10,8,5,7,8,10,7,2,9,3,7,2,3,6,5,4,10,9,7,8,3,2,6,3],
[7,3,6,8,10,5,2,7,9,5,3,6,3,6,6,10,8,3,8,9,7,9,9,4,7,5]];
