[0.21,0.11,0.09,0.29,0.37,0.35,0.21,0.06,0.41,0.08,0.45,0.34,0.42,0.44,0.05,0.38,0.26,0.43,0.33,0.20,0.26,0.10,0.51,0.03,0.35,0.37,0.34,0.58],
[0.33,0.48,0.30,0.54,0.59,0.39,0.22,0.36,0.14,0.43,0.42,0.55,0.51,0.27,0.28,0.33,0.11,0.33,0.11,0.36,0.16,0.45,0.56,0.42,0.54,0.47,0.45,0.29],
[0.24,0.19,0.27,0.57,0.07,0.56,0.51,0.06,0.35,0.13,0.43,0.48,0.56,0.25,0.43,0.48,0.52,0.12,0.21,0.02,0.45,0.32,0.39,0.01,0.17,0.35,0.43,0.11],
[0.22,0.28,0.40,0.46,0.46,0.07,0.43,0.53,0.03,0.34,0.59,0.38,0.47,0.42,0.26,0.44,0.07,0.09,0.31,0.59,0.21,0.52,0.01,0.06,0.25,0.40,0.07,0.42],
[0.14,0.50,0.53,0.36,0.18,0.33,0.23,0.04,0.40,0.06,0.57,0.43,0.40,0.57,0.21,0.28,0.39,0.47,0.11,0.46,0.56,0.43,0.44,0.18,0.35,0.45,0.24,0.60],
[0.25,0.31,0.42,0.40,0.21,0.35,0.16,0.39,0.08,0.38,0.43,0.48,0.44,0.40,0.31,0.24,0.37,0.52,0.52,0.16,0.39,0.03,0.01,0.35,0.46,0.46,0.53,0.21],
[0.31,0.16,0.21,0.56,0.47,0.03,0.36,0.08,0.38,0.52,0.47,0.46,0.30,0.30,0.34,0.14,0.09,0.05,0.39,0.46,0.57,0.31,0.02,0.36,0.34,0.03,0.11,0.21],
[0.49,0.04,0.42,0.20,0.21,0.03,0.17,0.08,0.05,0.52,0.16,0.43,0.44,0.03,0.29,0.14,0.32,0.03,0.29,0.42,0.08,0.08,0.28,0.06,0.39,0.30,0.42,0.13],
[0.33,0.53,0.34,0.22,0.57,0.16,0.42,0.18,0.18,0.59,0.26,0.24,0.51,0.41,0.07,0.35,0.44,0.36,0.50,0.17,0.39,0.18,0.58,0.47,0.26,0.27,0.53,0.05],
[0.56,0.35,0.18,0.30,0.28,0.52,0.52,0.25,0.08,0.34,0.43,0.26,0.33,0.08,0.49,0.25,0.50,0.56,0.60,0.34,0.31,0.49,0.51,0.10,0.08,0.49,0.57,0.34],
[0.16,0.50,0.39,0.12,0.25,0.57,0.42,0.53,0.49,0.34,0.18,0.57,0.08,0.01,0.22,0.41,0.09,0.12,0.06,0.59,0.07,0.06,0.34,0.39,0.55,0.24,0.49,0.03],
[0.14,0.46,0.37,0.30,0.36,0.16,0.42,0.01,0.13,0.24,0.54,0.02,0.58,0.12,0.58,0.06,0.13,0.20,0.47,0.22,0.32,0.53,0.22,0.39,0.59,0.55,0.18,0.54],
[0.20,0.07,0.57,0.34,0.53,0.34,0.03,0.30,0.50,0.45,0.31,0.03,0.09,0.25,0.04,0.06,0.37,0.03,0.12,0.50,0.23,0.60,0.12,0.55,0.53,0.34,0.34,0.52],
[0.29,0.52,0.47,0.49,0.60,0.44,0.22,0.53,0.18,0.26,0.23,0.08,0.10,0.54,0.11,0.19,0.19,0.16,0.26,0.56,0.18,0.38,0.45,0.41,0.38,0.58,0.36,0.31],
[0.31,0.10,0.23,0.00,0.03,0.10,0.49,0.02,0.53,0.12,0.55,0.12,0.37,0.18,0.20,0.48,0.12,0.31,0.07,0.30,0.47,0.32,0.26,0.05,0.11,0.11,0.46,0.48],
[0.09,0.22,0.19,0.40,0.33,0.42,0.41,0.36,0.52,0.30,0.38,0.45,0.42,0.33,0.57,0.19,0.51,0.17,0.07,0.03,0.49,0.13,0.33,0.36,0.46,0.59,0.41,0.56],
[0.10,0.27,0.45,0.19,0.50,0.04,0.60,0.22,0.46,0.41,0.58,0.38,0.11,0.36,0.23,0.52,0.09,0.20,0.11,0.01,0.37,0.18,0.04,0.26,0.31,0.37,0.02,0.17],
[0.36,0.43,0.13,0.46,0.10,0.58,0.06,0.59,0.02,0.06,0.22,0.48,0.46,0.19,0.26,0.57,0.55,0.49,0.49,0.05,0.09,0.00,0.05,0.46,0.18,0.09,0.12,0.49],
[0.45,0.14,0.06,0.21,0.57,0.20,0.08,0.07,0.18,0.14,0.06,0.20,0.19,0.28,0.08,0.06,0.48,0.34,0.02,0.43,0.23,0.52,0.47,0.32,0.52,0.53,0.18,0.10],
[0.01,0.30,0.60,0.47,0.45,0.06,0.08,0.42,0.26,0.16,0.49,0.43,0.30,0.55,0.03,0.49,0.23,0.11,0.55,0.11,0.44,0.57,0.53,0.07,0.49,0.41,0.39,0.41]],
[[0.33,0.57,0.51,0.35,0.27,0.51,0.21,0.11,0.57,0.30,0.53,0.22,0.46,0.42,0.06,0.15,0.37,0.09,0.05,0.60,0.19,0.59,0.10,0.04,0.57,0.04,0.11,0.46],
[0.44,0.50,0.27,0.18,0.46,0.18,0.53,0.13,0.09,0.14,0.24,0.06,0.44,0.17,0.28,0.29,0.59,0.33,0.45,0.35,0.42,0.49,0.35,0.01,0.49,0.45,0.05,0.45],
[0.49,0.16,0.31,0.33,0.06,0.58,0.51,0.52,0.16,0.43,0.05,0.24,0.57,0.29,0.30,0.41,0.46,0.58,0.10,0.45,0.31,0.55,0.21,0.13,0.44,0.56,0.14,0.32],
[0.41,0.20,0.17,0.30,0.36,0.48,0.03,0.41,0.46,0.54,0.33,0.02,0.37,0.38,0.26,0.34,0.07,0.56,0.15,0.53,0.54,0.25,0.39,0.25,0.20,0.59,0.38,0.03],
[0.55,0.53,0.36,0.36,0.12,0.53,0.06,0.48,0.42,0.09,0.29,0.27,0.02,0.02,0.29,0.40,0.39,0.55,0.14,0.46,0.51,0.29,0.39,0.44,0.54,0.17,0.09,0.14],
[0.17,0.48,0.17,0.12,0.40,0.53,0.49,0.52,0.46,0.55,0.40,0.28,0.03,0.09,0.55,0.06,0.10,0.24,0.45,0.49,0.19,0.59,0.35,0.10,0.29,0.14,0.54,0.23],
[0.32,0.03,0.37,0.48,0.51,0.54,0.00,0.31,0.47,0.49,0.23,0.33,0.44,0.03,0.01,0.47,0.12,0.56,0.53,0.22,0.20,0.39,0.12,0.39,0.38,0.47,0.48,0.06],
[0.01,0.42,0.29,0.33,0.46,0.06,0.21,0.37,0.00,0.21,0.08,0.47,0.11,0.31,0.20,0.54,0.34,0.21,0.41,0.46,0.17,0.34,0.09,0.36,0.13,0.21,0.15,0.51],
[0.08,0.03,0.58,0.09,0.45,0.27,0.41,0.31,0.33,0.02,0.08,0.33,0.24,0.16,0.21,0.34,0.47,0.41,0.29,0.21,0.02,0.10,0.08,0.19,0.45,0.17,0.55,0.58],
[0.37,0.10,0.49,0.45,0.13,0.46,0.54,0.58,0.13,0.35,0.29,0.46,0.38,0.37,0.19,0.01,0.53,0.40,0.36,0.39,0.21,0.05,0.01,0.23,0.15,0.08,0.41,0.59],
[0.25,0.36,0.57,0.02,0.46,0.46,0.47,0.59,0.32,0.41,0.57,0.45,0.16,0.26,0.31,0.53,0.03,0.50,0.55,0.56,0.30,0.31,0.35,0.50,0.35,0.36,0.13,0.50],
[0.44,0.54,0.49,0.09,0.30,0.46,0.11,0.16,0.32,0.58,0.15,0.04,0.39,0.12,0.48,0.55,0.38,0.19,0.48,0.41,0.09,0.43,0.36,0.39,0.13,0.11,0.30,0.49],
[0.47,0.43,0.39,0.31,0.37,0.28,0.41,0.08,0.14,0.52,0.24,0.46,0.50,0.39,0.49,0.29,0.50,0.38,0.24,0.28,0.57,0.12,0.09,0.07,0.55,0.45,0.46,0.08],
[0.56,0.16,0.57,0.44,0.59,0.36,0.15,0.36,0.04,0.55,0.43,0.18,0.47,0.07,0.04,0.38,0.46,0.53,0.07,0.37,0.31,0.31,0.05,0.28,0.44,0.14,0.35,0.39],
[0.59,0.21,0.47,0.55,0.37,0.44,0.39,0.35,0.20,0.54,0.11,0.23,0.49,0.54,0.41,0.36,0.02,0.44,0.14,0.48,0.37,0.21,0.25,0.08,0.53,0.29,0.36,0.36],
[0.43,0.11,0.15,0.41,0.32,0.02,0.37,0.09,0.46,0.15,0.44,0.05,0.09,0.55,0.28,0.58,0.49,0.09,0.34,0.51,0.53,0.48,0.39,0.31,0.10,0.04,0.39,0.02],
[0.33,0.15,0.38,0.16,0.26,0.53,0.57,0.58,0.55,0.34,0.07,0.40,0.49,0.51,0.45,0.58,0.46,0.14,0.56,0.35,0.23,0.30,0.26,0.16,0.18,0.05,0.46,0.28],
[0.08,0.25,0.30,0.41,0.40,0.08,0.57,0.07,0.01,0.54,0.05,0.56,0.27,0.12,0.36,0.16,0.03,0.21,0.14,0.49,0.35,0.09,0.23,0.57,0.39,0.49,0.13,0.58],
[0.54,0.60,0.26,0.02,0.25,0.56,0.43,0.05,0.05,0.40,0.12,0.06,0.34,0.17,0.02,0.01,0.29,0.38,0.17,0.32,0.59,0.31,0.21,0.34,0.40,0.44,0.31,0.20],
[0.33,0.45,0.17,0.27,0.44,0.43,0.29,0.09,0.39,0.12,0.14,0.44,0.52,0.26,0.50,0.25,0.43,0.52,0.27,0.12,0.30,0.44,0.44,0.29,0.15,0.04,0.03,0.55],
[0.48,0.34,0.15,0.21,0.19,0.32,0.48,0.03,0.15,0.16,0.12,0.55,0.28,0.26,0.39,0.20,0.52,0.28,0.46,0.34,0.20,0.12,0.46,0.50,0.56,0.30,0.19,0.11],
[0.34,0.22,0.06,0.22,0.56,0.20,0.43,0.15,0.52,0.31,0.18,0.08,0.47,0.30,0.03,0.15,0.56,0.41,0.36,0.48,0.10,0.21,0.22,0.30,0.34,0.08,0.19,0.30],
[0.38,0.38,0.40,0.12,0.60,0.46,0.34,0.56,0.06,0.17,0.11,0.58,0.47,0.29,0.06,0.34,0.59,0.09,0.50,0.55,0.50,0.25,0.43,0.59,0.47,0.05,0.29,0.20],
[0.14,0.49,0.50,0.52,0.27,0.30,0.03,0.27,0.16,0.37,0.22,0.22,0.54,0.33,0.20,0.41,0.02,0.26,0.15,0.01,0.35,0.05,0.56,0.24,0.30,0.39,0.24,0.16],
[0.45,0.53,0.37,0.58,0.41,0.27,0.50,0.08,0.57,0.53,0.34,0.12,0.31,0.57,0.34,0.24,0.30,0.54,0.05,0.32,0.20,0.21,0.33,0.55,0.25,0.30,0.19,0.55],
[0.09,0.43,0.11,0.54,0.35,0.48,0.52,0.17,0.15,0.42,0.25,0.11,0.35,0.59,0.24,0.06,0.56,0.58,0.30,0.26,0.51,0.36,0.58,0.11,0.56,0.31,0.06,0.22],
[0.01,0.25,0.17,0.10,0.08,0.28,0.04,0.43,0.16,0.56,0.60,0.31,0.37,0.24,0.42,0.13,0.23,0.06,0.19,0.19,0.04,0.49,0.45,0.55,0.25,0.43,0.06,0.21],
[0.15,0.12,0.43,0.16,0.37,0.59,0.26,0.45,0.28,0.30,0.28,0.44,0.25,0.28,0.15,0.03,0.52,0.57,0.16,0.15,0.03,0.34,0.35,0.07,0.23,0.20,0.02,0.48]],
[[0.04,0.08,0.09,0.18,0.20,0.52,0.34,0.58,0.51,0.00,0.42,0.19,0.30,0.10,0.03,0.55,0.38,0.17,0.58,0.30,0.15,0.14,0.45,0.18,0.48,0.20,0.25,0.11],
[0.40,0.27,0.59,0.44,0.35,0.08,0.02,0.55,0.59,0.36,0.53,0.51,0.37,0.35,0.09,0.07,0.45,0.12,0.02,0.23,0.29,0.00,0.53,0.44,0.14,0.38,0.02,0.01],
[0.58,0.27,0.12,0.38,0.54,0.11,0.22,0.29,0.18,0.24,0.24,0.18,0.00,0.16,0.08,0.37,0.51,0.18,0.44,0.36,0.29,0.46,0.59,0.59,0.46,0.52,0.43,0.60],
[0.30,0.45,0.01,0.28,0.12,0.13,0.05,0.06,0.24,0.27,0.35,0.42,0.51,0.58,0.60,0.51,0.15,0.08,0.28,0.06,0.26,0.11,0.42,0.55,0.57,0.42,0.54,0.43],
[0.34,0.37,0.42,0.04,0.22,0.43,0.31,0.34,0.56,0.37,0.40,0.20,0.04,0.14,0.02,0.54,0.12,0.02,0.45,0.27,0.10,0.13,0.33,0.36,0.25,0.15,0.31,0.22],
[0.57,0.25,0.05,0.31,0.02,0.47,0.34,0.23,0.31,0.05,0.57,0.27,0.42,0.37,0.47,0.46,0.51,0.50,0.40,0.04,0.52,0.25,0.31,0.02,0.38,0.04,0.38,0.03],
[0.19,0.09,0.25,0.16,0.34,0.30,0.46,0.36,0.17,0.21,0.59,0.48,0.26,0.56,0.15,0.08,0.33,0.02,0.53,0.24,0.52,0.33,0.28,0.44,0.59,0.58,0.47,0.37],
[0.02,0.25,0.40,0.20,0.34,0.05,0.36,0.09,0.35,0.23,0.44,0.52,0.43,0.44,0.40,0.09,0.40,0.55,0.17,0.13,0.57,0.11,0.37,0.49,0.44,0.04,0.33,0.43],
[0.02,0.19,0.20,0.04,0.44,0.01,0.24,0.19,0.06,0.01,0.27,0.41,0.23,0.12,0.33,0.07,0.55,0.13,0.16,0.35,0.08,0.33,0.48,0.04,0.44,0.24,0.53,0.28],
[0.28,0.26,0.11,0.31,0.45,0.31,0.34,0.30,0.32,0.59,0.48,0.38,0.59,0.15,0.19,0.23,0.27,0.52,0.29,0.22,0.05,0.45,0.57,0.13,0.18,0.45,0.17,0.02],
[0.09,0.10,0.31,0.37,0.36,0.42,0.08,0.21,0.13,0.42,0.51,0.45,0.41,0.39,0.23,0.40,0.54,0.42,0.03,0.21,0.34,0.32,0.43,0.39,0.17,0.41,0.52,0.35],
[0.25,0.09,0.38,0.34,0.18,0.08,0.11,0.54,0.50,0.19,0.15,0.04,0.01,0.06,0.49,0.42,0.45,0.12,0.22,0.39,0.54,0.24,0.00,0.28,0.56,0.44,0.07,0.13],
[0.24,0.59,0.48,0.50,0.07,0.26,0.24,0.26,0.34,0.35,0.20,0.25,0.54,0.35,0.29,0.55,0.41,0.17,0.37,0.25,0.29,0.58,0.04,0.23,0.23,0.04,0.51,0.19],
[0.48,0.59,0.32,0.12,0.57,0.20,0.01,0.05,0.46,0.25,0.30,0.20,0.00,0.50,0.45,0.54,0.25,0.14,0.49,0.06,0.31,0.26,0.31,0.01,0.24,0.35,0.24,0.47],
[0.39,0.15,0.06,0.27,0.14,0.37,0.39,0.11,0.57,0.40,0.16,0.43,0.05,0.46,0.04,0.06,0.36,0.49,0.60,0.01,0.03,0.49,0.07,0.34,0.15,0.38,0.34,0.39],
[0.13,0.58,0.26,0.52,0.14,0.31,0.19,0.28,0.09,0.58,0.39,0.06,0.38,0.55,0.50,0.43,0.42,0.53,0.49,0.18,0.42,0.48,0.19,0.45,0.37,0.26,0.18,0.52],
[0.04,0.53,0.31,0.17,0.51,0.56,0.09,0.05,0.27,0.28,0.33,0.36,0.26,0.13,0.42,0.04,0.08,0.32,0.47,0.49,0.25,0.35,0.07,0.07,0.24,0.27,0.52,0.01],
[0.53,0.10,0.53,0.57,0.03,0.23,0.14,0.54,0.19,0.23,0.60,0.47,0.52,0.33,0.23,0.17,0.45,0.06,0.21,0.53,0.38,0.08,0.43,0.03,0.43,0.50,0.10,0.07],
[0.17,0.02,0.08,0.10,0.12,0.01,0.07,0.16,0.24,0.21,0.10,0.43,0.45,0.10,0.30,0.36,0.43,0.53,0.54,0.28,0.59,0.15,0.22,0.36,0.23,0.04,0.39,0.06],
[0.55,0.49,0.13,0.12,0.51,0.20,0.22,0.04,0.21,0.29,0.19,0.45,0.50,0.29,0.28,0.35,0.39,0.58,0.11,0.22,0.52,0.05,0.50,0.50,0.20,0.11,0.27,0.43],
[0.16,0.06,0.48,0.10,0.55,0.01,0.22,0.47,0.22,0.44,0.50,0.43,0.12,0.09,0.27,0.03,0.39,0.55,0.38,0.18,0.54,0.49,0.39,0.45,0.54,0.29,0.36,0.14],
[0.40,0.03,0.56,0.56,0.09,0.45,0.06,0.04,0.46,0.28,0.50,0.07,0.11,0.41,0.50,0.24,0.50,0.17,0.26,0.29,0.13,0.04,0.46,0.06,0.53,0.25,0.52,0.47],
[0.54,0.27,0.00,0.35,0.30,0.57,0.30,0.38,0.41,0.36,0.42,0.27,0.04,0.32,0.34,0.15,0.13,0.24,0.39,0.03,0.41,0.06,0.32,0.53,0.10,0.18,0.60,0.02],
[0.43,0.51,0.49,0.38,0.19,0.49,0.12,0.49,0.46,0.42,0.27,0.27,0.19,0.09,0.54,0.23,0.42,0.28,0.38,0.55,0.52,0.18,0.58,0.32,0.23,0.29,0.26,0.33],
[0.47,0.26,0.35,0.30,0.17,0.24,0.08,0.36,0.14,0.20,0.24,0.60,0.03,0.52,0.27,0.21,0.01,0.21,0.44,0.42,0.49,0.22,0.37,0.41,0.40,0.35,0.13,0.03],
[0.04,0.39,0.36,0.51,0.05,0.11,0.22,0.22,0.35,0.30,0.58,0.49,0.50,0.22,0.49,0.53,0.14,0.16,0.14,0.14,0.37,0.58,0.57,0.26,0.20,0.34,0.07,0.00],
[0.09,0.20,0.03,0.13,0.59,0.39,0.04,0.04,0.50,0.26,0.26,0.25,0.56,0.24,0.14,0.46,0.46,0.03,0.38,0.59,0.18,0.52,0.14,0.55,0.50,0.11,0.21,0.11],
[0.45,0.28,0.11,0.54,0.48,0.14,0.07,0.47,0.53,0.11,0.51,0.43,0.37,0.17,0.08,0.33,0.41,0.22,0.19,0.27,0.25,0.57,0.27,0.43,0.50,0.40,0.38,0.40]]];

alpha = 
[0.57,0.60,0.57,0.52];

c = 
[[9,2,8,7,7,8,4,9,5,8,10,10,5,4,4,3,2,5,9,3,5,4,10,2,5,9,5,4],
[8,6,7,7,6,2,3,2,6,5,8,10,10,7,7,4,9,7,3,7,10,8,6,4,10,5,4,2],
[3,5,5,8,7,8,4,3,8,3,10,4,4,7,10,10,2,6,10,7,9,3,2,8,7,6,8,5],
[8,8,5,7,2,8,4,7,3,6,6,8,5,4,8,8,7,7,5,7,9,5,2,7,4,2,2,9],
[4,8,3,10,3,7,7,3,2,9,6,2,3,9,8,6,2,5,10,7,8,3,2,4,6,9,7,8],
[7,5,4,9,2,6,9,10,9,5,2,7,10,4,7,2,2,4,5,9,5,2,4,9,3,2,2,5],
[9,5,2,5,8,5,3,8,7,8,5,5,9,5,8,9,6,5,7,4,5,8,10,9,7,3,7,8],
[10,6,3,8,9,10,9,7,2,8,2,7,6,6,8,2,7,6,9,2,7,4,3,10,8,2,6,4],
[10,10,9,9,5,10,6,3,7,2,6,6,8,7,9,10,9,7,2,5,9,7,4,3,7,5,2,5],
[3,7,7,2,6,5,9,7,2,2,6,8,2,2,10,6,5,8,6,3,2,4,6,9,9,6,8,6],
[9,9,7,10,3,3,8,5,5,6,10,5,4,3,9,4,3,8,9,6,6,2,5,6,4,8,3,9],
[3,9,2,2,5,7,8,6,7,6,7,10,8,4,4,2,6,10,2,7,7,7,10,9,7,2,3,7],
[8,4,4,10,9,4,8,4,8,5,6,4,7,3,3,5,5,3,3,7,9,3,2,4,9,10,2,3],
[10,3,7,6,3,9,5,2,2,2,4,6,3,6,8,9,5,7,10,9,7,2,3,5,10,3,7,6],
[9,6,8,7,7,4,2,7,2,5,7,9,5,7,5,4,2,9,2,6,6,8,2,9,6,3,3,6],
[3,7,8,10,2,5,6,7,5,6,3,3,7,6,2,8,2,3,2,10,10,9,3,3,7,10,8,2],
[9,10,4,10,6,2,10,6,3,3,9,7,6,9,6,2,2,4,9,10,5,9,9,3,5,10,2,10],
[7,9,9,5,6,9,5,8,9,4,10,9,3,8,3,7,4,7,8,5,10,4,4,2,2,9,10,5],
[6,2,3,2,7,10,5,2,6,8,8,3,8,5,10,10,2,9,4,3,5,10,4,2,3,4,10,10],
[9,9,3,4,7,4,4,10,10,5,8,5,10,3,4,7,6,3,4,5,10,7,6,3,4,6,10,4],
